RPM,MAP,VE New Rear,VE New Front,,,,,,,,,,,,,,,,
2715,37.61,79,82,,,,,,,,,,,,,,,,
2738,39.08,81,82,,,,,,,,,,,,,,,,
2762,40.93,84,82.5,,,,,,,,,,,,,,,,
2780,41.67,84,83.5,,,,,,,,,,,,,,,,
2793,41.67,82,84.5,,,,,,,,,,,,,,,,
2822,42.4,82.5,82.5,,,,,,,,,,,,,,,,
2856,42.77,83.5,83.5,,,,,,,,,,,,,,,,
2874,42.77,84.5,84,,,,,,,,,,,,,,,,
2905,43.51,84,83.5,,,,,,,,,,,,,,,,
2956,47.2,85,83.5,,,,,,,,,,,,,,,,
2989,49.78,84.5,84.5,,,,,,,,,,,,,,,,
3036,54.58,85.5,86.5,,,,,,,,,,,,,,,,
3089,55.69,84.5,84,,,,,,,,,,,,,,,,
3145,54.95,82.5,85.5,,,,,,,,,,,,,,,,
3186,54.58,81.5,86,,,,,,,,,,,,,,,,
3267,53.47,83,87.5,,,,,,,,,,,,,,,,
3223,19.89,72,78.5,,,,,,,,,,,,,,,,
2985,18.05,77.5,77.5,,,,,,,,,,,,,,,,
2846,18.05,87,82,,,,,,,,,,,,,,,,
2689,18.05,74.5,77.5,,,,,,,,,,,,,,,,
2548,18.42,74,78,,,,,,,,,,,,,,,,
2387,18.79,73.5,78,,,,,,,,,,,,,,,,
2234,19.16,71,78.5,,,,,,,,,,,,,,,,
2101,23.95,64,77,,,,,,,,,,,,,,,,
2173,32.07,68,88,,,,,,,,,,,,,,,,
2291,37.61,74,96.5,,,,,,,,,,,,,,,,
2294,43.88,81,100.5,,,,,,,,,,,,,,,,
2149,52.73,96.5,113.5,,,,,,,,,,,,,,,,
2255,55.69,95,100.5,,,,,,,,,,,,,,,,
2244,56.79,92,92.5,,,,,,,,,,,,,,,,
2262,57.9,87,91,,,,,,,,,,,,,,,,
2302,60.85,85,89,,,,,,,,,,,,,,,,
2311,61.59,84,87.5,,,,,,,,,,,,,,,,
2345,61.59,84.5,86,,,,,,,,,,,,,,,,
2374,61.59,83.5,84.5,,,,,,,,,,,,,,,,
2388,60.85,84,85.5,,,,,,,,,,,,,,,,
2418,60.48,83.5,84.5,,,,,,,,,,,,,,,,
2448,60.48,83.5,84.5,,,,,,,,,,,,,,,,
2475,60.11,84,85,,,,,,,,,,,,,,,,
2487,60.11,84,84.5,,,,,,,,,,,,,,,,
2506,59.38,85,84,,,,,,,,,,,,,,,,
2536,59.38,84.5,84,,,,,,,,,,,,,,,,
2564,58.27,84,84,,,,,,,,,,,,,,,,
2559,59.75,84.5,84,,,,,,,,,,,,,,,,
2605,59.38,85.5,86,,,,,,,,,,,,,,,,
2617,59.01,85.5,85,,,,,,,,,,,,,,,,
2652,58.64,85.5,84,,,,,,,,,,,,,,,,
2680,58.64,85,83,,,,,,,,,,,,,,,,
2668,59.38,85,84,,,,,,,,,,,,,,,,
2718,58.64,85.5,82,,,,,,,,,,,,,,,,
2735,57.9,85,83,,,,,,,,,,,,,,,,
2749,57.9,85.5,82,,,,,,,,,,,,,,,,
2784,57.16,85.5,82.5,,,,,,,,,,,,,,,,
2799,56.79,84.5,82.5,,,,,,,,,,,,,,,,
2823,57.16,85.5,82,,,,,,,,,,,,,,,,
2835,56.42,85,83,,,,,,,,,,,,,,,,
2866,56.06,84.5,82.5,,,,,,,,,,,,,,,,
2882,56.06,84.5,82.5,,,,,,,,,,,,,,,,
2918,55.69,84,83.5,,,,,,,,,,,,,,,,
2927,54.95,83.5,82.5,,,,,,,,,,,,,,,,
2957,54.95,84,84,,,,,,,,,,,,,,,,
2978,54.95,83.5,85,,,,,,,,,,,,,,,,
3003,56.42,82.5,84.5,,,,,,,,,,,,,,,,
3026,57.16,83.5,86,,,,,,,,,,,,,,,,
3050,57.53,82,85.5,,,,,,,,,,,,,,,,
3082,58.64,82,86,,,,,,,,,,,,,,,,
3107,58.64,82.5,86,,,,,,,,,,,,,,,,
3129,59.01,81.5,87,,,,,,,,,,,,,,,,
3168,61.22,82,87,,,,,,,,,,,,,,,,
3200,61.96,81.5,89,,,,,,,,,,,,,,,,
3220,61.59,82.5,89,,,,,,,,,,,,,,,,
3268,60.85,82.5,90.5,,,,,,,,,,,,,,,,
3307,60.11,84,92.5,,,,,,,,,,,,,,,,
3336,61.96,84,91.5,,,,,,,,,,,,,,,,
3369,62.7,89.5,92.5,,,,,,,,,,,,,,,,
3403,61.59,85.5,97,,,,,,,,,,,,,,,,
3428,60.85,86,97,,,,,,,,,,,,,,,,
3453,61.22,92.5,101.5,,,,,,,,,,,,,,,,
3500,61.22,92.5,98,,,,,,,,,,,,,,,,
3515,60.48,92,99,,,,,,,,,,,,,,,,
3546,59.75,93,103.5,,,,,,,,,,,,,,,,
3569,30.23,98,99,,,,,,,,,,,,,,,,
3275,19.16,91,88.5,,,,,,,,,,,,,,,,
3161,17.68,79.5,79,,,,,,,,,,,,,,,,
2991,17.68,78.5,78.5,,,,,,,,,,,,,,,,
2837,17.68,77,78,,,,,,,,,,,,,,,,
2676,17.31,75.5,78,,,,,,,,,,,,,,,,
2533,17.68,76,78.5,,,,,,,,,,,,,,,,
2388,18.05,74.5,78.5,,,,,,,,,,,,,,,,
2264,22.11,72.5,77.5,,,,,,,,,,,,,,,,
2523,24.69,67.5,80.5,,,,,,,,,,,,,,,,
2542,29.12,69.5,84.5,,,,,,,,,,,,,,,,
2562,32.81,81.5,106,,,,,,,,,,,,,,,,
2511,40.56,80,86.5,,,,,,,,,,,,,,,,
2506,45.72,84,88.5,,,,,,,,,,,,,,,,
2509,49.41,88.5,93.5,,,,,,,,,,,,,,,,
2519,50.15,88,92.5,,,,,,,,,,,,,,,,
2518,50.52,86.5,91,,,,,,,,,,,,,,,,
2527,50.15,86,88,,,,,,,,,,,,,,,,
2536,50.89,85.5,86.5,,,,,,,,,,,,,,,,
2536,51.63,85.5,88,,,,,,,,,,,,,,,,
2542,52.37,87,88,,,,,,,,,,,,,,,,
2550,52.37,87,88.5,,,,,,,,,,,,,,,,
2556,52.73,85.5,87.5,,,,,,,,,,,,,,,,
2561,52.37,86,87,,,,,,,,,,,,,,,,
2568,53.1,87,86,,,,,,,,,,,,,,,,
2578,53.1,87.5,88,,,,,,,,,,,,,,,,
2582,53.1,87,87.5,,,,,,,,,,,,,,,,
2592,55.32,88,87.5,,,,,,,,,,,,,,,,
2603,59.01,87,86.5,,,,,,,,,,,,,,,,
2612,61.22,86.5,86.5,,,,,,,,,,,,,,,,
2632,63.44,86.5,85,,,,,,,,,,,,,,,,
2640,67.86,83,83.5,,,,,,,,,,,,,,,,
2663,68.97,83.5,83,,,,,,,,,,,,,,,,
2671,69.71,80.5,83.5,,,,,,,,,,,,,,,,
2686,70.45,78.5,82,,,,,,,,,,,,,,,,
2708,70.45,78,81,,,,,,,,,,,,,,,,
2720,70.45,77,80.5,,,,,,,,,,,,,,,,
2740,70.08,77,80,,,,,,,,,,,,,,,,
2749,69.71,77.5,80,,,,,,,,,,,,,,,,
2772,68.6,78,80.5,,,,,,,,,,,,,,,,
2786,68.6,77.5,80.5,,,,,,,,,,,,,,,,
2793,68.97,78.5,81.5,,,,,,,,,,,,,,,,
2804,63.44,79.5,83,,,,,,,,,,,,,,,,
2819,57.16,79.5,82.5,,,,,,,,,,,,,,,,
2825,56.79,82.5,85.5,,,,,,,,,,,,,,,,
2841,56.42,87,86,,,,,,,,,,,,,,,,
2835,56.42,87,86,,,,,,,,,,,,,,,,
2846,49.41,86.5,85,,,,,,,,,,,,,,,,
2849,47.57,81,82.5,,,,,,,,,,,,,,,,
2855,47.57,86.5,85,,,,,,,,,,,,,,,,
2856,47.2,87,86,,,,,,,,,,,,,,,,
2865,47.2,85.5,87,,,,,,,,,,,,,,,,
2857,46.09,85.5,86,,,,,,,,,,,,,,,,
2868,44.25,83.5,85,,,,,,,,,,,,,,,,
2862,43.88,84.5,84,,,,,,,,,,,,,,,,
2875,43.51,85,85,,,,,,,,,,,,,,,,
2873,43.51,85,85,,,,,,,,,,,,,,,,
2869,43.51,84.5,85,,,,,,,,,,,,,,,,
2872,43.51,85,85.5,,,,,,,,,,,,,,,,
2883,43.88,85,85.5,,,,,,,,,,,,,,,,
2879,43.14,84,84,,,,,,,,,,,,,,,,
2883,43.14,84.5,84.5,,,,,,,,,,,,,,,,
2884,43.14,84.5,85,,,,,,,,,,,,,,,,
2880,43.14,84.5,85,,,,,,,,,,,,,,,,
2892,42.77,84.5,85.5,,,,,,,,,,,,,,,,
2882,42.77,84,85,,,,,,,,,,,,,,,,
2893,43.14,84.5,86,,,,,,,,,,,,,,,,
2884,43.14,84.5,85,,,,,,,,,,,,,,,,
2897,43.14,84.5,85,,,,,,,,,,,,,,,,
2891,43.51,84.5,86,,,,,,,,,,,,,,,,
2896,43.14,84,85.5,,,,,,,,,,,,,,,,
2895,42.77,84.5,85,,,,,,,,,,,,,,,,
2889,39.45,82.5,85,,,,,,,,,,,,,,,,
2889,39.82,81,83.5,,,,,,,,,,,,,,,,
2892,38.71,82,85,,,,,,,,,,,,,,,,
2886,37.24,80.5,83.5,,,,,,,,,,,,,,,,
2884,36.13,80,84,,,,,,,,,,,,,,,,
2867,35.02,79,82,,,,,,,,,,,,,,,,
2868,32.44,77.5,80.5,,,,,,,,,,,,,,,,
2867,31.7,77.5,79.5,,,,,,,,,,,,,,,,
2843,31.33,75.5,78,,,,,,,,,,,,,,,,
2833,28.75,75,77,,,,,,,,,,,,,,,,
2822,28.38,75,77.5,,,,,,,,,,,,,,,,
2816,28.38,75,77.5,,,,,,,,,,,,,,,,
2814,28.01,74,78,,,,,,,,,,,,,,,,
2797,28.38,73.5,78,,,,,,,,,,,,,,,,
2786,28.75,72.5,77,,,,,,,,,,,,,,,,
2779,28.75,72.5,78,,,,,,,,,,,,,,,,
2765,28.75,74,78,,,,,,,,,,,,,,,,
2739,29.49,73.5,79,,,,,,,,,,,,,,,,
2756,29.86,75,79,,,,,,,,,,,,,,,,
2741,30.96,75,80.5,,,,,,,,,,,,,,,,
2727,32.44,77,81.5,,,,,,,,,,,,,,,,
2745,32.44,79,83,,,,,,,,,,,,,,,,
2709,32.81,77,83,,,,,,,,,,,,,,,,
2726,32.81,77,83,,,,,,,,,,,,,,,,
2719,33.18,77,81.5,,,,,,,,,,,,,,,,
2719,35.39,79.5,83.5,,,,,,,,,,,,,,,,
2713,37.24,82,83,,,,,,,,,,,,,,,,
2714,37.61,81,85,,,,,,,,,,,,,,,,
2709,38.34,81.5,85,,,,,,,,,,,,,,,,
2703,37.97,81.5,84,,,,,,,,,,,,,,,,
2709,38.34,81.5,85,,,,,,,,,,,,,,,,
2704,38.71,82.5,84,,,,,,,,,,,,,,,,
2705,38.71,79.5,85.5,,,,,,,,,,,,,,,,
2701,40.56,82.5,85,,,,,,,,,,,,,,,,
2707,42.03,87,86,,,,,,,,,,,,,,,,
2707,42.03,84.5,87.5,,,,,,,,,,,,,,,,
2711,43.14,83.5,85.5,,,,,,,,,,,,,,,,
2713,43.88,84,85,,,,,,,,,,,,,,,,
2703,43.51,84.5,85.5,,,,,,,,,,,,,,,,
2721,43.88,85,85,,,,,,,,,,,,,,,,
2711,44.25,84.5,85,,,,,,,,,,,,,,,,
2714,44.25,85.5,85.5,,,,,,,,,,,,,,,,
2715,44.25,84,84.5,,,,,,,,,,,,,,,,
2726,43.88,84,85,,,,,,,,,,,,,,,,
2718,44.25,83.5,83.5,,,,,,,,,,,,,,,,
2733,46.46,84,85,,,,,,,,,,,,,,,,
2733,48.68,89,85.5,,,,,,,,,,,,,,,,
2739,50.89,89,89,,,,,,,,,,,,,,,,
2746,52,86,86.5,,,,,,,,,,,,,,,,
2751,51.26,86,84.5,,,,,,,,,,,,,,,,
2754,51.26,86,84.5,,,,,,,,,,,,,,,,
2761,51.63,86,85,,,,,,,,,,,,,,,,
2760,51.63,87.5,85,,,,,,,,,,,,,,,,
2777,51.26,87,85.5,,,,,,,,,,,,,,,,
2774,51.26,86.5,85,,,,,,,,,,,,,,,,
2785,50.89,87.5,85.5,,,,,,,,,,,,,,,,
2788,50.52,87.5,86,,,,,,,,,,,,,,,,
2789,50.89,86.5,84.5,,,,,,,,,,,,,,,,
2802,50.89,86.5,86,,,,,,,,,,,,,,,,
2807,50.89,86.5,84.5,,,,,,,,,,,,,,,,
2804,50.89,88,85.5,,,,,,,,,,,,,,,,
2816,50.52,88,85.5,,,,,,,,,,,,,,,,
2816,50.52,87,85,,,,,,,,,,,,,,,,
2826,50.52,87.5,85.5,,,,,,,,,,,,,,,,
2833,50.52,86.5,85.5,,,,,,,,,,,,,,,,
2835,50.52,87.5,86,,,,,,,,,,,,,,,,
2838,50.52,87.5,85.5,,,,,,,,,,,,,,,,
2847,48.31,87.5,84.5,,,,,,,,,,,,,,,,
2841,46.83,85,85,,,,,,,,,,,,,,,,
2847,46.46,86,83,,,,,,,,,,,,,,,,
2854,46.46,86.5,85,,,,,,,,,,,,,,,,
2855,46.46,86.5,85,,,,,,,,,,,,,,,,
2846,46.83,86,86,,,,,,,,,,,,,,,,
2852,46.46,86,85.5,,,,,,,,,,,,,,,,
2859,45.72,85.5,85,,,,,,,,,,,,,,,,
2854,45.72,85,84,,,,,,,,,,,,,,,,
2865,44.99,83.5,84,,,,,,,,,,,,,,,,
2855,45.35,85.5,85,,,,,,,,,,,,,,,,
2866,44.99,85,85.5,,,,,,,,,,,,,,,,
2865,45.35,86.5,86,,,,,,,,,,,,,,,,
2868,45.35,86.5,85.5,,,,,,,,,,,,,,,,
2863,45.35,86,85,,,,,,,,,,,,,,,,
2872,44.99,84.5,85.5,,,,,,,,,,,,,,,,
2867,44.99,84.5,85.5,,,,,,,,,,,,,,,,
2871,45.35,85,85,,,,,,,,,,,,,,,,
2870,44.99,85,85,,,,,,,,,,,,,,,,
2876,45.35,85,85,,,,,,,,,,,,,,,,
2883,44.99,84.5,85,,,,,,,,,,,,,,,,
2881,44.99,86,85.5,,,,,,,,,,,,,,,,
2881,44.99,86,85.5,,,,,,,,,,,,,,,,
2878,44.99,85,85.5,,,,,,,,,,,,,,,,
2887,44.99,85,84.5,,,,,,,,,,,,,,,,
2891,44.99,84.5,84.5,,,,,,,,,,,,,,,,
2896,45.35,85.5,85.5,,,,,,,,,,,,,,,,
2883,45.35,85.5,85,,,,,,,,,,,,,,,,
2894,44.99,84.5,85,,,,,,,,,,,,,,,,
2894,44.99,84.5,84.5,,,,,,,,,,,,,,,,
2897,44.99,84.5,85.5,,,,,,,,,,,,,,,,
2904,46.83,85,85,,,,,,,,,,,,,,,,
2900,47.57,87,87.5,,,,,,,,,,,,,,,,
2918,47.94,87,88,,,,,,,,,,,,,,,,
2913,47.94,85.5,86,,,,,,,,,,,,,,,,
2915,48.68,86,87,,,,,,,,,,,,,,,,
2927,48.68,86.5,84.5,,,,,,,,,,,,,,,,
2926,49.04,85.5,87.5,,,,,,,,,,,,,,,,
2923,49.04,86,86,,,,,,,,,,,,,,,,
2938,48.68,85.5,85.5,,,,,,,,,,,,,,,,
2937,49.04,85.5,87,,,,,,,,,,,,,,,,
2943,48.68,86,85.5,,,,,,,,,,,,,,,,
2947,48.68,86,86.5,,,,,,,,,,,,,,,,
2950,48.68,85.5,86.5,,,,,,,,,,,,,,,,
2959,48.31,85,87,,,,,,,,,,,,,,,,
2963,48.31,85,87,,,,,,,,,,,,,,,,
2966,48.68,85,86.5,,,,,,,,,,,,,,,,
2970,48.31,85,86.5,,,,,,,,,,,,,,,,
2972,48.31,84.5,85,,,,,,,,,,,,,,,,
2975,47.94,84.5,86.5,,,,,,,,,,,,,,,,
2977,48.31,85,86.5,,,,,,,,,,,,,,,,
2992,47.94,85,86.5,,,,,,,,,,,,,,,,
2981,48.31,84.5,86.5,,,,,,,,,,,,,,,,
3000,48.31,84.5,86.5,,,,,,,,,,,,,,,,
2998,47.94,84,86.5,,,,,,,,,,,,,,,,
3002,48.31,84.5,86.5,,,,,,,,,,,,,,,,
3003,47.94,84.5,86.5,,,,,,,,,,,,,,,,
3015,48.31,84.5,86,,,,,,,,,,,,,,,,
3010,47.94,84,86.5,,,,,,,,,,,,,,,,
3021,48.31,84,86.5,,,,,,,,,,,,,,,,
3026,47.57,84,86,,,,,,,,,,,,,,,,
3024,47.94,84,86.5,,,,,,,,,,,,,,,,
3029,47.94,84,86.5,,,,,,,,,,,,,,,,
3036,47.57,83.5,86.5,,,,,,,,,,,,,,,,
3038,47.94,84,86.5,,,,,,,,,,,,,,,,
3035,47.94,84,87,,,,,,,,,,,,,,,,
3045,47.57,83,86,,,,,,,,,,,,,,,,
3044,49.41,83.5,86.5,,,,,,,,,,,,,,,,
3061,55.32,85,88,,,,,,,,,,,,,,,,
3069,57.9,84.5,87.5,,,,,,,,,,,,,,,,
3076,59.75,82.5,86,,,,,,,,,,,,,,,,
3083,60.11,82,85.5,,,,,,,,,,,,,,,,
3090,60.11,82.5,87.5,,,,,,,,,,,,,,,,
3114,59.75,82,86,,,,,,,,,,,,,,,,
3113,60.11,82,87.5,,,,,,,,,,,,,,,,
3121,59.75,82,88,,,,,,,,,,,,,,,,
3137,59.38,82.5,88,,,,,,,,,,,,,,,,
3142,59.01,82.5,89,,,,,,,,,,,,,,,,
3159,58.64,82,88.5,,,,,,,,,,,,,,,,
3160,58.64,82,89,,,,,,,,,,,,,,,,
3185,58.27,82.5,89,,,,,,,,,,,,,,,,
3184,58.27,82.5,89,,,,,,,,,,,,,,,,
3202,57.9,82.5,90,,,,,,,,,,,,,,,,
3215,58.27,82.5,90,,,,,,,,,,,,,,,,
3215,57.9,83,90,,,,,,,,,,,,,,,,
3236,57.53,80,89.5,,,,,,,,,,,,,,,,
3245,57.9,82.5,89.5,,,,,,,,,,,,,,,,
3250,57.53,82.5,89.5,,,,,,,,,,,,,,,,
3270,56.79,82.5,90.5,,,,,,,,,,,,,,,,
3266,57.53,82.5,90.5,,,,,,,,,,,,,,,,
3287,57.16,82.5,91.5,,,,,,,,,,,,,,,,
3295,56.79,82,90.5,,,,,,,,,,,,,,,,
3309,57.16,82.5,91,,,,,,,,,,,,,,,,
3313,56.79,82.5,91,,,,,,,,,,,,,,,,
3331,56.42,83.5,92,,,,,,,,,,,,,,,,
3331,56.06,83.5,92,,,,,,,,,,,,,,,,
3353,56.06,84,91,,,,,,,,,,,,,,,,
3353,55.69,83.5,92,,,,,,,,,,,,,,,,
3376,55.69,83.5,92.5,,,,,,,,,,,,,,,,
3374,55.69,83,92.5,,,,,,,,,,,,,,,,
3391,52,84,93.5,,,,,,,,,,,,,,,,
3357,39.45,81.5,95,,,,,,,,,,,,,,,,
3362,29.49,72.5,92,,,,,,,,,,,,,,,,
3254,17.68,76,76.5,,,,,,,,,,,,,,,,
3298,17.31,91.5,82.5,,,,,,,,,,,,,,,,
3277,16.57,80.5,79.5,,,,,,,,,,,,,,,,
3259,16.57,80.5,79.5,,,,,,,,,,,,,,,,
3233,16.57,80,80,,,,,,,,,,,,,,,,
3219,16.2,80.5,80,,,,,,,,,,,,,,,,
3197,16.2,80.5,80,,,,,,,,,,,,,,,,
3181,16.2,80,80,,,,,,,,,,,,,,,,
3158,16.2,80,80,,,,,,,,,,,,,,,,
3127,16.2,80,80,,,,,,,,,,,,,,,,
3111,16.57,79.5,79.5,,,,,,,,,,,,,,,,
3092,16.57,80,79.5,,,,,,,,,,,,,,,,
3077,16.2,80,79.5,,,,,,,,,,,,,,,,
3054,16.57,79.5,79.5,,,,,,,,,,,,,,,,
3026,16.57,79,79.5,,,,,,,,,,,,,,,,
3002,16.57,79,79.5,,,,,,,,,,,,,,,,
2989,16.57,79.5,79.5,,,,,,,,,,,,,,,,
2973,16.2,79.5,79.5,,,,,,,,,,,,,,,,
2952,16.57,79,79.5,,,,,,,,,,,,,,,,
2926,16.57,79,79.5,,,,,,,,,,,,,,,,
2895,16.57,78,79,,,,,,,,,,,,,,,,
2740,16.57,77,78.5,,,,,,,,,,,,,,,,
2587,16.57,77.5,79,,,,,,,,,,,,,,,,
2417,17.31,75.5,79,,,,,,,,,,,,,,,,
2277,18.05,74,79,,,,,,,,,,,,,,,,
2119,18.79,71,77.5,,,,,,,,,,,,,,,,
1994,20.26,68.5,74.5,,,,,,,,,,,,,,,,
1858,23.22,64,73,,,,,,,,,,,,,,,,
1830,23.58,64,71.5,,,,,,,,,,,,,,,,
1852,22.85,64.5,72,,,,,,,,,,,,,,,,
1807,24.32,63.5,71,,,,,,,,,,,,,,,,
1847,23.95,62.5,71.5,,,,,,,,,,,,,,,,
1897,23.22,64,72.5,,,,,,,,,,,,,,,,
1977,22.48,65.5,73.5,,,,,,,,,,,,,,,,
2065,21,66.5,75,,,,,,,,,,,,,,,,
2147,20.26,67,75.5,,,,,,,,,,,,,,,,
2256,19.52,83,77,,,,,,,,,,,,,,,,
2361,18.79,71.5,78.5,,,,,,,,,,,,,,,,
2485,18.79,85,78.5,,,,,,,,,,,,,,,,
2584,18.05,88.5,78.5,,,,,,,,,,,,,,,,
2706,17.31,84,78.5,,,,,,,,,,,,,,,,
2814,16.57,95,78.5,,,,,,,,,,,,,,,,
2885,16.94,78,79,,,,,,,,,,,,,,,,
2935,16.57,78.5,79,,,,,,,,,,,,,,,,
2913,16.57,78.5,79,,,,,,,,,,,,,,,,
2883,16.57,78,79,,,,,,,,,,,,,,,,
2866,16.57,78,79,,,,,,,,,,,,,,,,
2837,16.2,78,79,,,,,,,,,,,,,,,,
2808,16.57,77.5,79,,,,,,,,,,,,,,,,
2785,16.2,78,78.5,,,,,,,,,,,,,,,,
2749,16.57,77,78.5,,,,,,,,,,,,,,,,
2723,17.31,76,78,,,,,,,,,,,,,,,,
2780,21.74,71,79,,,,,,,,,,,,,,,,
2712,27.27,72.5,83.5,,,,,,,,,,,,,,,,
2735,34.65,78,94,,,,,,,,,,,,,,,,
2838,36.5,88.5,89.5,,,,,,,,,,,,,,,,
2733,38.34,87,85.5,,,,,,,,,,,,,,,,
2705,42.03,87.5,89.5,,,,,,,,,,,,,,,,
2775,44.25,90,88,,,,,,,,,,,,,,,,
2765,48.68,89.5,89,,,,,,,,,,,,,,,,
2807,54.95,90,89.5,,,,,,,,,,,,,,,,
2835,60.85,86.5,87.5,,,,,,,,,,,,,,,,
2854,64.54,88,86.5,,,,,,,,,,,,,,,,
2910,68.23,84,85,,,,,,,,,,,,,,,,
2954,69.34,80.5,84,,,,,,,,,,,,,,,,
2980,73.4,80,85.5,,,,,,,,,,,,,,,,
3035,73.4,79,85.5,,,,,,,,,,,,,,,,
3093,72.29,78,86.5,,,,,,,,,,,,,,,,
3121,72.29,78,87,,,,,,,,,,,,,,,,
3167,70.82,76,88.5,,,,,,,,,,,,,,,,
3210,70.08,80.5,89,,,,,,,,,,,,,,,,
3266,68.97,85.5,90,,,,,,,,,,,,,,,,
3289,69.34,86.5,95,,,,,,,,,,,,,,,,
3348,68.23,88,96.5,,,,,,,,,,,,,,,,
3377,67.13,87.5,95.5,,,,,,,,,,,,,,,,
3416,66.39,91.5,101,,,,,,,,,,,,,,,,
3449,65.28,92.5,100.5,,,,,,,,,,,,,,,,
3491,65.65,94,102,,,,,,,,,,,,,,,,
3524,64.17,79.5,103,,,,,,,,,,,,,,,,
3550,64.54,79.5,105,,,,,,,,,,,,,,,,
3586,64.54,79.5,87.5,,,,,,,,,,,,,,,,
3621,57.53,81.5,87.5,,,,,,,,,,,,,,,,
3434,21.74,92.5,92,,,,,,,,,,,,,,,,
3321,18.79,89,86,,,,,,,,,,,,,,,,
3494,17.31,97,99,,,,,,,,,,,,,,,,
3464,16.94,81.5,80,,,,,,,,,,,,,,,,
3443,16.57,81,80.5,,,,,,,,,,,,,,,,
3400,16.2,81,80.5,,,,,,,,,,,,,,,,
3382,16.2,81,80.5,,,,,,,,,,,,,,,,
3359,16.2,81,80,,,,,,,,,,,,,,,,
3321,16.2,81,80,,,,,,,,,,,,,,,,
3308,15.84,80.5,80,,,,,,,,,,,,,,,,
3275,15.84,80.5,80.5,,,,,,,,,,,,,,,,
3245,15.84,80.5,80,,,,,,,,,,,,,,,,
3219,15.84,80.5,80,,,,,,,,,,,,,,,,
3195,15.84,80.5,80.5,,,,,,,,,,,,,,,,
3164,16.2,80,80,,,,,,,,,,,,,,,,
3118,16.2,80,80,,,,,,,,,,,,,,,,
3082,16.2,80,79.5,,,,,,,,,,,,,,,,
3054,16.2,79.5,79.5,,,,,,,,,,,,,,,,
3019,16.2,79.5,79.5,,,,,,,,,,,,,,,,
2988,16.2,79.5,79.5,,,,,,,,,,,,,,,,
2954,16.2,79,79.5,,,,,,,,,,,,,,,,
2919,16.2,79,79,,,,,,,,,,,,,,,,
2890,16.57,78,79,,,,,,,,,,,,,,,,
2852,16.2,78,79,,,,,,,,,,,,,,,,
2826,16.2,77.5,79,,,,,,,,,,,,,,,,
2787,16.57,78,78.5,,,,,,,,,,,,,,,,
2756,16.57,77,78.5,,,,,,,,,,,,,,,,
2718,16.57,77,78.5,,,,,,,,,,,,,,,,
2635,16.57,77,79,,,,,,,,,,,,,,,,
2490,17.31,76.5,79.5,,,,,,,,,,,,,,,,
2338,17.68,75.5,79.5,,,,,,,,,,,,,,,,
2194,18.42,73.5,79,,,,,,,,,,,,,,,,
2056,19.52,69.5,76,,,,,,,,,,,,,,,,
1929,21,67,74,,,,,,,,,,,,,,,,
1847,22.85,65,72,,,,,,,,,,,,,,,,
1890,22.48,65,72.5,,,,,,,,,,,,,,,,
1839,22.85,64.5,72.5,,,,,,,,,,,,,,,,
1816,23.58,63.5,71.5,,,,,,,,,,,,,,,,
1786,24.32,62.5,70.5,,,,,,,,,,,,,,,,
1763,25.43,61,69.5,,,,,,,,,,,,,,,,
1843,22.85,64.5,71.5,,,,,,,,,,,,,,,,
1862,23.58,63.5,72,,,,,,,,,,,,,,,,
1920,22.85,63.5,73,,,,,,,,,,,,,,,,
1948,21.74,81,74,,,,,,,,,,,,,,,,
2006,21.37,72.5,74,,,,,,,,,,,,,,,,
2038,21,73.5,75,,,,,,,,,,,,,,,,
2076,20.63,76.5,94,,,,,,,,,,,,,,,,
2113,20.63,75.5,92.5,,,,,,,,,,,,,,,,
2129,19.89,74.5,93.5,,,,,,,,,,,,,,,,
2155,20.26,75,94.5,,,,,,,,,,,,,,,,
2177,19.89,74,87,,,,,,,,,,,,,,,,
2175,19.89,75,94,,,,,,,,,,,,,,,,
2199,19.52,74.5,96.5,,,,,,,,,,,,,,,,
2194,19.52,77,94,,,,,,,,,,,,,,,,
2163,20.26,74,88.5,,,,,,,,,,,,,,,,
2101,19.89,73.5,94,,,,,,,,,,,,,,,,
2055,21,74.5,91,,,,,,,,,,,,,,,,
1982,21,75,87,,,,,,,,,,,,,,,,
1778,24.69,61.5,74.5,,,,,,,,,,,,,,,,
1686,25.8,64.5,73.5,,,,,,,,,,,,,,,,
1661,26.17,63.5,73,,,,,,,,,,,,,,,,
1594,27.64,62.5,71.5,,,,,,,,,,,,,,,,
1571,27.64,61.5,68,,,,,,,,,,,,,,,,
1508,29.49,61,68,,,,,,,,,,,,,,,,
1431,29.49,56.5,68,,,,,,,,,,,,,,,,
1445,29.49,59.5,67,,,,,,,,,,,,,,,,
1418,29.12,56.5,66,,,,,,,,,,,,,,,,
1401,29.86,57.5,63,,,,,,,,,,,,,,,,
1349,30.23,56,62,,,,,,,,,,,,,,,,
1313,30.6,56,62.5,,,,,,,,,,,,,,,,
1299,29.86,56,62,,,,,,,,,,,,,,,,
1257,30.23,55.5,60.5,,,,,,,,,,,,,,,,
1241,30.6,54.5,59,,,,,,,,,,,,,,,,
1237,30.6,55,59,,,,,,,,,,,,,,,,
1183,31.33,55,61,,,,,,,,,,,,,,,,
1196,31.33,56.5,60.5,,,,,,,,,,,,,,,,
