249062,81.5,71.0,1.062,0.979,97.0,78.0,13.70,2139,20.63,5,219,0.892,0.00,0.00,,,122.00,1032,42.00,30.5,29.5,2.66,1.88,14.91,0.70,0.00,269
249139,81.0,70.5,1.014,0.993,92.0,78.0,13.70,2128,21.00,4,219,0.892,0.00,0.00,,,122.00,1032,42.00,30.0,29.0,2.71,1.92,14.91,0.68,0.00,269
249221,80.5,70.0,1.048,0.993,94.5,77.0,13.70,2106,21.00,4,219,0.892,0.00,0.00,,,122.00,1032,42.00,29.5,29.0,2.67,1.91,14.91,0.68,0.00,269
249299,80.0,69.5,1.055,0.993,94.5,77.5,13.70,2108,21.74,5,219,0.892,0.00,0.00,,,122.00,1032,42.00,29.5,29.0,2.72,1.91,14.91,0.70,0.00,269
249389,80.5,70.0,1.034,0.979,93.5,71.0,13.70,2090,21.00,5,219,0.892,0.00,0.00,,,123.80,1032,42.00,29.5,28.5,2.67,1.92,14.91,0.70,0.00,269
249459,79.5,69.5,1.021,1.007,91.0,78.5,13.70,2087,21.37,5,219,0.892,0.00,0.00,,,123.80,1032,42.00,29.5,28.5,2.67,1.92,14.91,0.70,0.00,269
249561,79.0,69.0,1.000,1.000,88.5,77.5,13.70,2005,21.74,5,219,0.892,0.00,0.00,,,123.80,1032,42.00,28.0,27.5,2.70,1.94,14.29,0.70,0.00,269
249639,77.0,67.0,1.062,0.979,92.0,73.5,13.70,1926,22.85,5,219,0.892,0.00,0.00,,,125.60,1032,42.00,27.0,26.0,2.76,2.04,13.67,0.70,0.00,269
249721,76.5,66.5,1.021,0.945,88.0,70.5,13.70,1912,23.58,4,219,0.892,0.00,0.00,,,125.60,1032,42.00,26.5,25.5,2.85,2.05,13.67,0.70,0.00,269
249799,76.5,66.0,0.986,0.945,84.5,70.0,13.70,1869,23.22,5,219,0.892,0.00,0.00,,,125.60,1032,42.00,26.5,25.0,2.82,2.02,13.05,0.70,0.00,269
249881,75.0,65.0,0.966,0.966,84.0,71.0,13.70,1860,24.32,4,219,0.892,0.00,0.00,,,127.40,1032,42.00,26.0,25.0,2.91,2.10,13.05,0.70,0.00,269
249959,74.0,64.5,0.966,0.966,80.0,69.5,13.70,1798,25.06,5,219,0.892,0.00,0.00,,,127.40,1032,42.00,25.0,24.0,2.88,2.13,13.05,0.70,0.00,269
250033,73.0,64.0,1.014,0.959,83.0,69.0,13.70,1805,25.06,5,219,0.892,0.00,0.00,,,127.40,1032,42.00,25.0,24.0,2.94,2.07,12.43,0.70,0.00,269
250111,73.5,64.0,1.000,0.945,83.0,68.0,13.70,1772,25.06,5,219,0.892,0.00,0.00,,,127.40,1032,42.00,24.5,24.0,2.91,2.12,12.43,0.70,0.00,269
250201,71.0,62.5,1.007,0.986,78.0,69.0,13.70,1747,26.54,4,219,0.892,0.00,0.00,,,127.40,1032,42.00,24.5,23.0,2.98,2.19,12.43,0.70,0.00,269
250292,72.5,63.5,0.973,0.952,80.0,68.0,13.70,1730,24.69,4,219,0.892,0.00,0.00,,,129.20,1032,42.00,24.0,23.5,2.84,2.20,12.43,0.70,0.00,269
250373,68.0,61.0,0.993,0.959,75.5,65.0,13.70,1672,27.64,5,219,0.892,0.00,0.00,,,129.20,1032,42.00,23.5,22.5,2.97,2.26,11.81,0.70,0.00,269
250451,68.5,61.5,1.021,0.932,78.5,64.0,13.70,1699,27.27,4,219,0.892,0.00,0.00,,,129.20,1032,42.00,23.5,23.0,3.04,2.20,11.81,0.70,0.00,269
250533,68.5,62.0,1.007,0.945,77.5,65.5,13.70,1648,26.90,5,219,0.892,0.00,0.00,,,129.20,1032,42.00,23.0,22.5,2.94,2.28,11.81,0.70,0.78,269
250611,66.0,60.5,0.979,0.966,72.5,65.5,13.70,1636,29.49,5,219,0.892,0.00,0.00,,,129.20,1032,42.00,23.0,22.5,3.07,2.37,11.18,0.72,0.78,269
250693,66.5,60.5,0.945,0.904,71.5,61.5,13.70,1648,29.12,5,219,0.892,0.00,0.00,,,131.00,1032,42.00,23.0,22.5,3.05,2.34,11.81,0.74,1.17,269
250771,66.0,61.0,0.890,0.938,69.5,64.0,13.70,1596,32.07,6,219,0.892,0.00,0.00,,,131.00,1032,42.00,22.5,22.0,3.61,2.64,11.18,0.76,1.56,269
250853,65.5,61.0,0.856,0.938,63.0,64.0,13.70,1597,32.81,6,219,0.892,0.00,0.00,,,131.00,1032,42.00,22.0,22.0,3.58,2.81,11.18,0.76,1.56,269
250930,66.0,61.5,0.856,0.897,63.5,62.0,13.70,1616,32.44,6,219,0.892,0.00,0.00,,,131.00,1032,42.00,22.5,22.0,3.51,2.70,11.18,0.78,1.95,269
251000,66.5,62.0,0.856,0.897,64.0,62.5,13.70,1620,33.18,6,219,0.892,0.00,0.00,,,131.00,1032,42.00,22.5,22.0,3.63,2.73,11.18,0.78,2.34,269
251090,66.5,62.0,0.870,0.897,65.0,62.5,13.70,1616,33.55,6,219,0.892,0.00,0.00,,,131.00,1032,42.00,22.5,22.0,3.65,2.77,11.18,0.78,2.34,269
251172,67.0,62.5,0.863,0.925,64.5,63.5,13.70,1616,33.92,6,219,0.892,0.00,0.00,,,131.00,1032,42.00,22.5,22.0,3.68,2.84,11.18,0.78,2.34,269
251250,66.5,62.5,0.870,0.925,65.0,64.5,13.70,1605,34.28,6,219,0.892,0.00,0.00,,,131.00,1032,42.00,22.5,22.0,3.65,2.88,11.18,0.78,2.73,269
251332,65.5,62.0,0.890,0.938,65.5,65.0,13.70,1546,36.13,7,219,0.892,0.00,0.00,,,131.00,1032,42.00,21.5,21.5,3.74,3.04,10.56,0.80,2.73,269
251410,66.5,62.0,0.890,0.945,66.5,65.5,13.70,1540,37.24,7,219,0.892,0.00,0.00,,,131.00,1032,42.00,21.5,21.0,4.04,3.10,10.56,0.80,2.73,269
251492,67.0,62.5,0.904,0.959,68.0,67.0,13.70,1542,37.97,7,221,0.892,0.00,0.00,,,131.00,1032,42.00,21.5,21.0,4.06,3.20,10.56,0.82,3.13,269
251582,69.0,64.0,0.904,0.973,70.0,70.0,13.70,1579,38.71,8,221,0.892,0.00,0.00,,,131.00,1032,42.00,22.0,21.0,4.41,3.26,11.18,0.84,3.52,269
251672,71.5,64.5,0.925,0.966,74.0,70.0,13.70,1599,40.19,9,219,0.892,0.00,0.00,,,131.00,1032,42.00,22.0,21.0,4.90,3.48,11.18,0.88,4.30,269
251750,75.0,68.0,0.918,0.952,77.0,72.5,13.70,1614,44.25,10,219,0.892,0.00,0.00,,,131.00,1032,42.00,22.0,21.0,5.87,4.32,11.18,0.94,5.86,269
251823,78.5,71.5,0.911,0.925,79.0,70.5,13.70,1617,47.57,10,219,0.892,0.00,0.00,,,131.00,1032,42.00,21.5,21.0,6.65,4.63,11.18,0.96,6.25,269
251901,81.0,73.5,0.890,0.918,80.0,75.5,13.70,1648,48.31,11,219,0.892,0.00,0.00,,,131.00,1032,42.00,22.0,21.5,6.83,4.82,11.18,0.96,6.25,269
251983,82.0,74.0,0.877,0.904,82.0,76.0,13.70,1669,48.31,11,219,0.892,0.00,0.00,,,131.00,1032,42.00,22.0,21.5,6.76,4.81,11.81,0.96,6.25,269
252061,82.0,74.5,0.870,0.904,80.0,75.5,13.70,1687,48.31,11,219,0.892,0.00,0.00,,,131.00,1032,42.00,22.5,21.5,6.55,4.70,11.81,0.96,6.25,269
252151,82.5,74.0,0.870,0.884,80.0,73.5,13.70,1714,47.20,11,219,0.892,0.00,0.00,,,131.00,1032,42.00,23.0,22.0,6.36,4.59,11.81,0.96,6.25,269
252233,82.5,75.0,0.870,0.884,81.5,74.5,13.70,1759,45.72,11,219,0.892,0.00,0.00,,,129.20,1032,42.00,24.0,22.5,6.19,4.47,12.43,0.96,6.25,269
252311,82.0,74.0,0.877,0.890,80.5,74.0,13.70,1790,44.62,11,219,0.892,0.00,0.00,,,129.20,1032,42.00,24.5,23.0,5.98,4.30,12.43,0.96,6.25,269
252393,82.5,74.5,0.877,0.904,81.0,75.5,13.70,1830,43.88,11,219,0.892,0.00,0.00,,,129.20,1032,42.00,25.5,23.5,5.91,4.16,13.05,0.98,6.25,269
252471,83.0,75.0,0.884,0.925,82.0,76.0,13.70,1859,43.14,11,221,0.892,0.00,0.00,,,129.20,1032,42.00,25.5,23.5,5.82,4.13,13.05,0.96,6.25,269
252573,83.0,75.0,0.897,0.918,84.0,77.0,13.70,1885,42.03,11,221,0.892,0.00,0.00,,,129.20,1032,42.00,26.0,24.0,5.67,4.05,13.05,0.98,6.25,269
252663,83.5,75.5,0.904,0.932,84.5,79.0,13.70,1917,41.67,11,221,0.892,0.00,0.00,,,127.40,1032,42.00,26.5,24.5,5.64,4.00,13.67,0.96,6.25,269
252741,84.0,76.0,0.904,0.932,85.0,79.5,13.70,1939,41.30,11,221,0.892,0.00,0.00,,,127.40,1032,42.00,27.0,24.5,5.60,3.94,13.67,0.96,6.25,269
252823,84.0,76.0,0.904,0.932,85.0,79.5,13.70,1943,40.93,11,221,0.892,0.00,0.00,,,127.40,1032,42.00,27.0,24.5,5.57,3.93,13.67,0.96,6.25,269
252901,84.5,77.0,0.904,0.938,86.5,80.5,13.70,1988,40.56,11,221,0.892,0.00,0.00,,,127.40,1032,42.00,28.0,25.0,5.53,3.93,13.67,0.96,6.25,269
252982,85.0,76.5,0.911,0.938,86.5,80.5,13.70,2024,39.45,11,221,0.892,0.00,0.00,,,127.40,1032,42.00,29.0,25.5,5.44,3.82,14.29,0.96,6.25,269
253060,85.0,76.5,0.897,0.932,85.5,80.0,13.70,2022,39.45,10,221,0.892,0.00,0.00,,,127.40,1032,42.00,28.5,25.5,5.44,3.80,14.29,0.94,6.25,269
253142,85.0,77.0,0.897,0.925,85.5,80.0,13.70,2011,39.82,11,221,0.892,0.00,0.00,,,125.60,1032,42.00,28.5,25.5,5.48,3.84,14.29,0.96,6.25,269
253220,85.0,76.5,0.897,0.932,85.5,80.0,13.70,2032,39.45,11,221,0.892,0.00,0.00,,,125.60,1032,42.00,29.0,26.0,5.44,3.80,14.29,0.96,6.25,269
253302,85.0,77.0,0.890,0.938,85.0,81.0,13.70,2088,39.08,11,221,0.892,0.00,0.00,,,125.60,1032,42.00,29.5,26.5,5.38,3.75,14.29,0.96,6.25,269
253380,85.0,77.0,0.890,0.918,85.0,81.0,13.70,2097,38.71,11,221,0.892,0.00,0.00,,,125.60,1032,42.00,30.0,26.5,5.35,3.71,14.91,0.96,6.25,269
253462,84.5,76.5,0.884,0.918,82.5,78.5,13.70,2105,38.34,11,221,0.892,0.00,0.00,,,125.60,1032,42.00,30.0,27.0,5.23,3.69,14.91,0.96,6.25,269
253540,84.5,76.5,0.884,0.925,83.5,79.5,13.70,2123,38.34,11,221,0.892,0.00,0.00,,,123.80,1032,42.00,30.5,27.0,5.26,3.67,14.91,0.96,6.25,269
253630,84.0,76.5,0.890,0.938,84.0,80.5,13.70,2140,37.97,11,221,0.892,0.00,0.00,,,123.80,1032,42.00,30.5,27.5,5.14,3.62,14.91,0.96,6.25,269
253712,84.0,76.5,0.884,0.925,83.0,79.5,13.70,2168,37.61,11,221,0.892,0.00,0.00,,,123.80,1032,42.00,31.0,28.0,5.12,3.59,14.91,0.96,6.25,269
253789,84.5,76.5,0.884,0.925,83.5,79.5,13.70,2174,37.61,11,221,0.892,0.00,0.00,,,123.80,1032,42.00,31.0,28.0,5.16,3.56,15.53,0.96,6.25,269
253871,84.0,76.5,0.884,0.918,83.0,78.5,13.70,2190,37.24,11,221,0.892,0.00,0.00,,,123.80,1032,42.00,31.5,28.5,5.08,3.56,15.53,0.96,6.25,269
253953,84.5,76.5,0.890,0.918,84.5,79.5,13.70,2215,37.24,11,221,0.892,0.00,0.00,,,123.80,1032,42.00,32.0,28.5,5.08,3.55,15.53,0.96,6.25,269
254031,84.5,76.5,0.884,0.925,83.5,79.5,13.70,2231,36.87,11,221,0.892,0.00,0.00,,,123.80,1032,42.00,32.5,29.0,5.07,3.52,15.53,0.96,6.25,269
254113,84.5,76.5,0.884,0.918,83.5,78.5,13.70,2224,36.87,11,221,0.892,0.00,0.00,,,123.80,1032,42.00,32.0,29.0,5.03,3.54,15.53,0.98,6.25,269
254191,84.5,76.5,0.884,0.925,83.5,79.5,13.70,2254,36.50,11,221,0.892,0.00,0.00,,,123.80,1032,42.00,32.5,29.5,4.98,3.50,15.53,0.96,6.25,269
254281,84.5,76.5,0.884,0.925,83.5,79.5,13.70,2270,36.87,11,221,0.892,0.00,0.00,,,123.80,1032,42.00,33.0,30.0,4.98,3.48,16.16,0.96,6.25,269
254363,84.5,77.0,0.877,0.918,83.0,78.0,13.70,2291,36.50,11,221,0.892,0.00,0.00,,,122.00,1032,42.00,33.0,30.5,4.99,3.51,16.16,0.96,6.25,269
254453,84.0,76.5,0.877,0.911,82.5,78.0,13.70,2305,36.13,11,221,0.892,0.00,0.00,,,122.00,1032,42.00,33.5,31.0,4.93,3.47,16.16,0.96,6.25,269
254531,84.0,77.0,0.863,0.904,81.5,78.0,13.70,2306,36.50,11,221,0.892,0.00,0.00,,,122.00,1032,42.00,33.5,31.5,4.94,3.49,16.16,0.96,6.25,269
254621,84.0,77.0,0.856,0.904,80.5,78.0,13.70,2311,36.50,11,221,0.892,0.00,0.00,,,122.00,1032,42.00,33.5,31.5,4.95,3.48,16.16,0.96,6.25,269
254703,84.0,76.5,0.849,0.904,80.5,77.5,13.70,2324,36.13,11,221,0.892,0.00,0.00,,,122.00,1032,42.00,33.5,32.0,4.94,3.48,16.16,0.96,6.25,269
254781,84.0,76.5,0.842,0.897,79.5,77.0,13.70,2347,35.76,11,221,0.892,0.00,0.00,,,122.00,1032,42.00,34.0,32.5,4.89,3.42,16.16,0.96,6.25,269
254871,84.0,77.0,0.849,0.897,80.0,77.5,13.70,2369,35.76,11,221,0.892,0.00,0.00,,,122.00,1032,42.00,34.5,33.5,4.84,3.43,16.78,0.96,6.25,269
254953,83.5,76.5,0.836,0.897,78.0,77.0,13.70,2369,35.76,10,221,0.892,0.00,0.00,,,122.00,1032,42.00,34.5,33.5,4.79,3.39,16.78,0.96,6.25,269
255030,83.5,77.0,0.842,0.904,79.0,78.5,13.70,2370,35.76,11,221,0.892,0.00,0.00,,,122.00,1032,42.00,34.5,33.5,4.80,3.41,16.78,0.96,6.25,269
255112,83.5,76.5,0.849,0.897,79.0,77.0,13.70,2395,35.39,11,221,0.892,0.00,0.00,,,122.00,1032,42.00,34.5,34.5,4.75,3.32,16.78,0.96,6.25,269
255190,83.5,76.5,0.849,0.890,79.5,76.5,13.70,2403,35.39,11,221,0.892,0.00,0.00,,,122.00,1032,42.00,34.5,34.5,4.76,3.32,16.78,0.96,6.25,269
255280,83.5,77.0,0.849,0.904,79.5,78.5,13.70,2429,35.02,11,221,0.892,0.00,0.00,,,122.00,1032,42.00,35.0,35.5,4.74,3.28,16.78,0.96,6.25,269
255371,83.5,77.0,0.856,0.911,80.0,78.5,13.70,2412,35.39,11,221,0.892,0.00,0.00,,,122.00,1032,42.00,35.0,35.0,4.76,3.31,16.78,0.96,6.25,269
255452,83.5,77.0,0.856,0.904,80.0,78.0,13.70,2426,35.02,10,221,0.892,0.00,0.00,,,122.00,1032,42.00,35.0,35.5,4.71,3.33,17.40,0.96,6.25,269
255542,83.0,76.5,0.849,0.911,79.0,77.5,13.70,2433,35.02,11,221,0.892,0.00,0.00,,,122.00,1032,42.00,35.0,35.5,4.67,3.28,17.40,0.96,6.25,269
255620,84.0,77.0,0.849,0.904,80.0,78.0,13.70,2453,35.02,10,221,0.892,0.00,0.00,,,122.00,1032,42.00,35.5,36.0,4.74,3.31,17.40,0.96,6.25,269
255702,83.5,76.5,0.849,0.911,79.5,78.0,13.70,2476,34.65,11,221,0.892,0.00,0.00,,,122.00,1032,42.00,35.5,37.0,4.64,3.27,17.40,0.96,6.25,269
255792,83.5,77.0,0.849,0.904,79.5,78.0,13.70,2472,34.65,11,221,0.892,0.00,0.00,,,122.00,1032,42.00,35.5,37.0,4.67,3.30,17.40,0.96,6.25,269
255870,83.5,77.0,0.856,0.904,80.0,78.5,13.70,2487,34.65,11,221,0.892,0.00,0.00,,,122.00,1032,42.00,35.5,37.5,4.63,3.27,17.40,0.98,6.25,269
255952,83.5,77.0,0.849,0.918,79.5,79.0,13.70,2501,34.65,11,221,0.892,0.00,0.00,,,122.00,1032,42.00,36.0,38.0,4.64,3.25,17.40,0.96,6.25,269
256042,82.5,76.5,0.856,0.904,79.0,77.5,13.70,2498,32.07,10,221,0.892,0.00,0.00,,,122.00,1032,42.00,36.0,38.0,4.33,3.12,17.40,0.92,5.08,269
256120,81.0,74.0,0.856,0.897,77.5,74.5,13.80,2489,30.96,9,221,0.892,0.00,0.00,,,122.00,1032,42.00,36.0,37.5,3.84,2.77,17.40,0.90,4.30,269
256210,79.5,73.0,0.836,0.890,75.5,73.0,13.80,2494,28.75,8,221,0.892,0.00,0.00,,,122.00,1032,42.00,36.0,37.5,3.22,2.43,17.40,0.84,2.34,269
256292,79.5,70.0,0.842,0.897,75.0,70.5,13.80,2452,23.95,6,221,0.892,0.00,0.00,,,122.00,1032,42.00,35.0,36.0,2.83,1.89,17.40,0.80,1.95,269
256370,81.5,70.0,0.870,0.959,79.5,75.0,13.70,2358,22.11,5,221,0.892,0.00,0.00,,,122.00,1032,42.00,34.0,34.0,2.68,1.80,17.40,0.74,0.00,269
256452,81.5,71.0,0.918,1.014,83.5,83.5,13.70,2353,22.11,5,221,0.892,0.00,0.00,,,122.00,1032,42.00,33.5,33.5,2.75,1.81,16.78,0.74,0.00,269
256530,83.5,74.0,1.014,1.137,91.0,94.5,13.70,2411,20.63,5,221,0.892,0.00,0.00,,,122.00,1032,42.00,34.5,35.0,2.70,1.80,16.78,0.74,0.00,269
256620,82.5,73.5,1.034,1.034,96.0,85.0,13.70,2359,21.37,5,221,0.892,0.00,0.00,,,122.00,1032,42.00,33.5,34.0,2.74,1.82,16.78,0.72,0.00,269
256703,83.0,73.5,1.075,0.979,101.5,87.5,13.70,2332,20.63,5,221,0.892,0.00,0.00,,,122.00,1032,42.00,33.0,33.0,2.68,1.87,16.78,0.72,0.00,269
256813,82.5,73.5,1.096,1.068,101.5,88.0,13.70,2352,21.00,5,221,0.892,0.00,0.00,,,122.00,1032,42.00,33.5,33.5,2.70,1.86,16.78,0.72,0.00,269
256891,83.0,73.0,1.103,1.000,96.0,82.5,13.70,2240,20.63,5,221,0.892,0.00,0.00,,,122.00,1032,42.00,32.0,31.0,2.68,1.85,16.16,0.70,0.00,269
256973,83.5,73.5,1.110,1.027,104.0,86.5,13.70,2276,20.26,5,221,0.892,0.00,0.00,,,122.00,1032,42.00,32.0,31.5,2.66,1.86,16.16,0.70,0.00,269
257051,83.0,72.5,1.075,0.979,100.0,80.0,13.70,2255,20.63,5,221,0.892,0.00,0.00,,,122.00,1032,42.00,32.0,31.0,2.71,1.84,16.16,0.70,0.00,269
257141,82.0,71.5,1.034,0.993,95.0,79.5,13.70,2184,21.00,5,221,0.892,0.00,0.00,,,122.00,1032,42.00,31.0,30.0,2.67,1.88,15.53,0.70,0.00,269
257211,82.0,71.5,1.103,1.021,94.5,82.0,13.70,2172,20.63,5,221,0.892,0.00,0.00,,,123.80,1032,42.00,30.5,30.0,2.66,1.88,15.53,0.70,0.00,269
257313,82.0,71.5,1.082,1.000,99.5,80.0,13.70,2204,21.00,5,221,0.892,0.00,0.00,,,123.80,1032,42.00,31.0,30.5,2.72,1.90,15.53,0.70,0.00,269
257411,80.5,69.5,1.007,1.007,91.0,77.0,13.70,2094,21.37,5,221,0.892,0.00,0.00,,,123.80,1032,42.00,29.5,28.5,2.68,1.90,14.91,0.70,0.00,269
257501,80.5,69.5,0.979,0.911,94.0,77.5,13.70,2118,21.37,5,221,0.892,0.00,0.00,,,125.60,1032,42.00,30.0,29.5,2.72,1.90,14.91,0.70,0.00,269
257583,80.0,69.5,1.021,0.959,91.0,75.0,13.70,2090,21.74,4,221,0.892,0.00,0.00,,,125.60,1032,42.00,29.0,28.5,2.72,1.96,14.91,0.70,0.00,269
257673,79.0,69.0,0.973,0.938,88.0,72.5,13.70,2053,21.74,5,221,0.892,0.00,0.00,,,125.60,1032,42.00,29.0,28.0,2.70,1.94,14.29,0.70,0.00,269
257751,79.0,68.5,0.966,0.911,88.5,72.5,13.70,2032,22.48,5,221,0.892,0.00,0.00,,,125.60,1032,42.00,28.5,28.0,2.78,1.98,14.29,0.70,0.00,269
257833,78.5,68.0,0.952,0.932,84.0,71.0,13.70,2014,22.48,5,221,0.892,0.00,0.00,,,127.40,1032,42.00,28.0,27.5,2.76,1.97,14.29,0.70,0.00,269
257911,78.0,68.0,0.979,0.952,86.0,72.5,13.70,2002,22.48,5,221,0.892,0.00,0.00,,,127.40,1032,42.00,28.0,27.0,2.76,1.98,14.29,0.70,0.00,269
257993,78.0,67.5,0.959,0.945,84.0,71.5,13.70,1945,22.48,5,221,0.892,0.00,0.00,,,127.40,1032,42.00,27.0,26.5,2.74,1.99,13.67,0.70,0.00,269
258083,77.5,67.5,0.993,0.938,86.5,71.0,13.70,1959,22.85,5,221,0.892,0.00,0.00,,,127.40,1032,42.00,27.5,26.0,2.78,2.03,13.67,0.70,0.00,269
258161,76.5,66.5,0.979,0.945,84.0,70.5,13.70,1906,23.58,5,221,0.892,0.00,0.00,,,127.40,1032,42.00,26.5,25.5,2.82,2.02,13.67,0.70,0.00,269
258251,76.5,66.0,1.000,0.952,85.5,70.5,13.70,1869,23.58,4,221,0.892,0.00,0.00,,,129.20,1032,42.00,26.0,25.0,2.84,2.03,13.05,0.70,0.00,269
258341,76.0,66.0,1.000,0.979,84.0,71.5,13.70,1883,23.95,5,221,0.892,0.00,0.00,,,129.20,1032,42.00,26.0,25.0,2.84,2.15,13.05,0.70,0.00,269
258423,75.0,65.0,0.979,0.890,82.5,65.0,13.70,1811,24.32,5,221,0.892,0.00,0.00,,,129.20,1032,42.00,25.5,24.5,2.86,2.03,13.05,0.70,0.00,269
258501,72.0,63.5,1.021,0.973,82.5,69.0,13.70,1782,25.80,5,221,0.892,0.00,0.00,,,131.00,1032,42.00,24.5,23.5,2.94,2.16,12.43,0.70,0.00,269
258583,74.5,65.0,1.007,0.966,84.0,70.5,13.70,1789,24.69,5,221,0.892,0.00,0.00,,,131.00,1032,42.00,25.0,24.0,2.80,2.13,12.43,0.70,0.00,269
258673,71.0,63.0,1.007,0.979,79.5,69.5,13.70,1750,26.54,4,221,0.892,0.00,0.00,,,131.00,1032,42.00,24.5,23.0,2.94,2.19,12.43,0.70,0.00,269
258751,72.5,63.0,1.014,0.959,82.5,67.5,13.70,1749,25.06,5,221,0.892,0.00,0.00,,,131.00,1032,42.00,24.5,23.5,2.87,2.10,12.43,0.70,0.00,269
258832,69.0,62.0,0.986,0.952,76.5,66.0,13.70,1704,27.27,5,221,0.892,0.00,0.00,,,131.00,1032,42.00,24.0,23.0,2.95,2.18,12.43,0.70,0.00,269
258910,67.0,60.5,1.000,0.959,75.0,65.0,13.70,1635,28.38,5,221,0.892,0.00,0.00,,,131.00,1032,42.00,23.0,22.5,3.01,2.30,12.43,0.70,0.00,269
258992,67.5,60.5,0.973,0.918,73.5,62.0,13.70,1588,27.27,5,221,0.892,0.00,0.00,,,131.00,1032,42.00,22.5,22.5,2.90,2.22,11.81,0.70,0.00,269
259070,64.5,58.5,0.979,0.938,71.0,62.5,13.70,1508,29.86,5,221,0.892,0.00,0.00,,,132.80,1032,42.00,21.5,22.0,3.04,2.35,11.81,0.70,0.00,269
259152,63.5,58.0,0.979,0.925,69.5,60.0,13.70,1443,29.49,8,221,0.892,0.00,0.00,,,132.80,1032,42.00,21.0,21.5,2.95,3.13,11.81,0.82,9.38,269
259242,84.5,69.5,0.911,0.904,86.5,71.0,13.70,1383,82.25,18,221,0.892,0.00,0.00,,,132.80,1032,42.00,12.5,16.0,15.70,12.91,11.81,1.27,16.80,269
259320,88.5,74.0,0.904,0.842,89.5,77.5,13.70,1388,78.93,13,221,0.892,0.00,0.00,,,132.80,1032,42.00,12.5,17.0,14.19,9.82,11.81,1.07,7.81,269
259410,66.0,60.5,0.788,0.795,58.5,54.0,13.70,1685,28.75,5,221,0.892,0.00,0.00,,,132.80,1032,42.00,13.5,21.0,1.52,0.50,11.81,0.70,0.00,269
259492,69.0,62.0,0.692,0.692,53.5,48.0,13.70,1657,26.90,4,221,0.892,0.00,0.00,,,132.80,1032,42.00,16.0,21.0,2.19,1.72,11.18,0.70,0.00,269
259570,66.0,60.0,0.692,0.719,51.0,48.5,13.70,1559,28.38,4,221,0.892,0.00,0.00,,,132.80,1032,42.00,18.5,22.0,2.66,2.11,11.18,0.70,0.00,269
259660,64.5,58.5,0.705,0.774,50.5,51.0,13.70,1500,28.38,5,221,0.892,0.00,0.00,,,132.80,1032,42.00,18.5,22.0,2.78,2.14,11.18,0.70,0.00,269
259742,63.0,58.5,0.795,0.788,56.5,51.5,13.70,1445,29.49,4,221,0.892,0.00,0.00,,,132.80,1032,42.00,21.0,21.5,2.88,2.28,11.18,0.70,0.00,269
259824,62.0,57.0,0.801,0.829,55.5,53.0,13.70,1382,30.60,4,221,0.892,0.00,0.00,,,132.80,1032,42.00,20.0,21.0,2.92,2.35,11.18,0.70,0.00,269
259902,61.0,57.0,0.836,0.863,57.0,55.0,13.70,1335,30.96,4,221,0.892,0.00,0.00,,,132.80,1032,42.00,20.0,20.5,3.00,2.32,11.18,0.70,0.00,269
260000,60.0,56.5,0.870,0.856,58.5,54.0,13.70,1279,31.70,4,221,0.892,0.00,0.00,,,132.80,1032,42.00,19.5,20.0,2.92,2.37,11.18,0.70,0.00,269
260082,60.0,57.0,0.870,0.870,59.0,54.5,13.70,1253,31.70,5,221,0.892,0.00,0.00,,,132.80,1032,42.00,19.5,20.0,3.00,2.43,11.18,0.70,2.34,269
260151,62.0,60.0,0.863,0.877,60.0,59.0,13.70,1245,35.39,6,221,0.892,0.00,0.00,,,132.80,1032,42.00,19.5,20.0,3.79,3.14,11.18,0.78,2.73,269
260233,64.0,61.0,0.863,0.884,62.0,59.5,13.70,1284,40.56,7,221,0.892,0.00,0.00,,,132.80,1032,42.00,20.0,20.0,4.68,3.44,11.18,0.80,2.73,269
260311,65.0,61.5,0.884,0.884,63.0,61.0,13.70,1356,40.19,7,221,0.892,0.00,0.00,,,132.80,1032,42.00,20.0,20.0,4.43,3.37,10.56,0.80,2.73,269
260401,66.0,62.0,0.884,0.877,66.0,61.0,13.70,1472,38.34,7,221,0.892,0.00,0.00,,,132.80,1032,42.00,20.5,20.0,4.19,3.50,10.56,0.80,4.30,269
260483,71.5,65.5,0.863,0.877,69.0,61.5,13.70,1565,42.40,10,221,0.892,0.00,0.00,,,132.80,1032,42.00,21.0,20.5,5.51,4.35,10.56,0.92,5.86,269
260561,76.0,69.0,0.856,0.870,73.0,67.5,13.70,1648,44.99,10,221,0.892,0.00,0.00,,,132.80,1032,42.00,22.0,21.5,6.20,4.35,10.56,0.94,5.86,269
260651,79.0,71.0,0.836,0.870,74.0,68.5,13.70,1701,44.25,10,221,0.892,0.00,0.00,,,132.80,1032,42.00,23.5,22.0,5.82,4.37,11.18,0.94,5.86,269
260733,79.0,71.0,0.856,0.890,76.0,71.0,13.70,1668,45.35,10,221,0.892,0.00,0.00,,,132.80,1032,42.00,22.5,21.5,6.00,4.37,11.18,0.94,5.86,269
260811,78.0,71.0,0.884,0.925,77.0,73.5,13.70,1656,46.09,10,221,0.892,0.00,0.00,,,132.80,1032,42.00,22.0,21.5,5.84,4.31,11.18,0.94,5.86,269
260893,79.0,71.0,0.884,0.932,77.5,74.0,13.70,1654,46.46,10,221,0.892,0.00,0.00,,,132.80,1032,42.00,22.0,21.5,6.08,4.32,11.18,0.94,5.86,269
