RPM,MAP,VE New Rear,VE New Front
1123,35.8,63.0,59.0
1110,36.1,63.0,59.0
1109,35.4,63.0,59.0
1106,35.4,63.0,59.0
1105,36.1,63.0,59.0
1083,35.4,63.0,59.0
1080,35.4,63.0,59.0
1071,38.0,63.0,59.0
1065,35.4,63.0,59.0
1060,36.5,63.0,59.0
1057,38.3,63.0,59.0
1056,35.8,63.0,59.0
1054,38.0,63.0,59.0
1054,37.2,63.0,59.0
1047,36.1,63.0,59.0
1043,37.2,63.0,59.0
1041,38.0,63.0,59.0
1010,40.2,63.0,59.0
1002,40.6,63.0,59.0
998,40.2,63.0,59.0
991,37.6,63.0,59.0
1149,31.3,63.0,58.5
1137,35.0,63.0,58.5
1133,34.7,63.0,58.5
1127,33.9,63.0,58.5
1118,35.8,63.0,58.5
1106,35.8,63.0,58.5
1106,34.7,63.0,58.5
1104,35.8,63.0,58.5
1096,35.0,63.0,58.5
1085,35.8,63.0,58.5
1078,36.5,63.0,58.5
1070,35.4,63.0,58.5
1061,36.1,63.0,58.5
1037,37.2,63.0,58.5
1835,24.7,63.0,58.0
1084,36.5,63.0,58.0
1070,36.5,63.0,58.0
1025,39.5,63.0,58.0
1136,34.3,63.0,57.5
1082,37.2,63.0,57.5
1008,38.3,63.0,57.5
999,39.1,63.0,57.5
990,38.7,63.0,57.5
1175,34.3,63.0,57.0
3570,26.5,62.5,78.5
1695,26.5,62.5,78.5
1204,97.8,62.5,78.0
1742,27.3,62.5,77.0
1663,27.3,62.5,77.0
1453,29.1,62.5,76.5
3553,26.5,62.5,75.5
1656,26.5,62.5,75.0
1056,96.7,62.5,75.0
1619,28.4,62.5,74.5
1634,28.4,62.5,74.0
1618,28.0,62.5,74.0
1525,33.2,62.5,74.0
3465,24.3,62.5,73.5
1629,29.1,62.5,73.5
1602,29.1,62.5,73.5
3523,24.7,62.5,73.0
1726,26.5,62.5,73.0
1659,27.3,62.5,73.0
1571,28.4,62.5,73.0
1481,29.5,62.5,73.0
1654,27.3,62.5,72.5
1753,26.2,62.5,72.0
1658,28.0,62.5,72.0
1608,29.1,62.5,72.0
1573,28.4,62.5,72.0
1571,54.2,62.5,72.0
1558,29.9,62.5,72.0
1540,28.4,62.5,72.0
1759,26.5,62.5,71.5
1724,26.2,62.5,71.5
1708,26.2,62.5,71.5
1670,25.8,62.5,71.5
1606,29.1,62.5,71.5
1572,29.1,62.5,71.5
1729,26.5,62.5,71.0
1723,26.5,62.5,71.0
1508,29.9,62.5,71.0
1770,26.9,62.5,70.5
1746,26.5,62.5,70.5
1695,28.0,62.5,70.5
1582,28.0,62.5,70.5
1560,29.9,62.5,70.5
3314,27.3,62.5,70.0
1690,26.5,62.5,70.0
1687,28.4,62.5,70.0
1654,29.9,62.5,70.0
1547,30.2,62.5,70.0
1522,29.1,62.5,70.0
1686,28.0,62.5,69.5
1550,28.8,62.5,69.5
1519,29.5,62.5,69.5
1481,30.2,62.5,69.5
1374,31.0,62.5,69.5
1546,31.3,62.5,69.0
1470,49.0,62.5,69.0
1498,30.6,62.5,68.5
1245,50.5,62.5,68.5
1769,29.9,62.5,68.0
1533,29.9,62.5,68.0
1505,29.9,62.5,68.0
1479,30.6,62.5,68.0
1624,29.1,62.5,67.5
2196,22.1,62.5,67.0
1624,28.4,62.5,67.0
1510,54.2,62.5,67.0
1411,31.3,62.5,67.0
2296,36.1,62.5,66.5
1717,31.3,62.5,66.5
1695,31.3,62.5,66.5
1554,29.5,62.5,66.5
1554,28.8,62.5,66.5
1533,30.2,62.5,66.5
1033,60.5,62.5,66.5
1657,38.0,62.5,66.0
1595,32.4,62.5,66.0
1584,28.8,62.5,66.0
1472,31.0,62.5,66.0
1235,57.5,62.5,66.0
1166,49.8,62.5,66.0
1580,29.1,62.5,65.5
1420,29.5,62.5,65.5
1625,28.0,62.5,65.0
1616,33.6,62.5,65.0
1605,30.2,62.5,65.0
1601,32.4,62.5,65.0
1222,33.2,62.5,65.0
1196,33.9,62.5,65.0
1166,50.5,62.5,65.0
1578,29.5,62.5,64.5
1445,28.0,62.5,64.5
1407,45.7,62.5,64.5
1399,31.0,62.5,64.5
1396,36.5,62.5,64.5
1059,51.3,62.5,64.5
1053,54.6,62.5,64.5
1035,45.0,62.5,64.5
1620,33.2,62.5,64.0
1440,38.3,62.5,64.0
1389,36.5,62.5,64.0
1273,39.1,62.5,64.0
1239,39.8,62.5,64.0
1190,41.7,62.5,64.0
1128,41.7,62.5,64.0
1069,49.0,62.5,64.0
993,38.7,62.5,64.0
1569,28.4,62.5,63.5
1396,36.9,62.5,63.5
1327,32.4,62.5,63.5
1164,34.7,62.5,63.5
1102,51.6,62.5,63.5
1099,34.7,62.5,63.5
1415,36.1,62.5,63.0
1402,39.1,62.5,63.0
1326,31.0,62.5,63.0
1322,40.2,62.5,63.0
1308,38.3,62.5,63.0
1267,39.1,62.5,63.0
1162,42.8,62.5,63.0
1154,33.2,62.5,63.0
1150,42.4,62.5,63.0
1108,35.0,62.5,63.0
1100,35.0,62.5,63.0
1094,41.7,62.5,63.0
1057,47.9,62.5,63.0
1022,38.0,62.5,63.0
1020,38.3,62.5,63.0
1000,38.7,62.5,63.0
1341,39.5,62.5,62.5
1338,39.5,62.5,62.5
1322,39.5,62.5,62.5
1182,33.6,62.5,62.5
1167,48.7,62.5,62.5
1114,41.7,62.5,62.5
1072,36.1,62.5,62.5
1055,36.9,62.5,62.5
1045,36.5,62.5,62.5
1024,37.6,62.5,62.5
997,39.8,62.5,62.5
995,41.3,62.5,62.5
985,38.3,62.5,62.5
982,40.2,62.5,62.5
958,39.5,62.5,62.5
940,41.7,62.5,62.5
1417,31.0,62.5,62.0
1322,39.8,62.5,62.0
1228,39.1,62.5,62.0
1213,39.1,62.5,62.0
1161,34.3,62.5,62.0
1104,48.3,62.5,62.0
1083,36.5,62.5,62.0
1074,35.8,62.5,62.0
1067,36.5,62.5,62.0
1042,37.6,62.5,62.0
1025,36.9,62.5,62.0
1004,37.6,62.5,62.0
989,39.5,62.5,62.0
983,39.5,62.5,62.0
956,40.9,62.5,62.0
948,40.2,62.5,62.0
1234,35.4,62.5,61.5
1095,35.8,62.5,61.5
1085,36.1,62.5,61.5
1068,37.2,62.5,61.5
1065,36.5,62.5,61.5
1062,36.1,62.5,61.5
1061,37.2,62.5,61.5
1057,36.5,62.5,61.5
1049,37.2,62.5,61.5
1047,39.1,62.5,61.5
1045,38.3,62.5,61.5
1040,37.2,62.5,61.5
1032,38.0,62.5,61.5
1025,36.9,62.5,61.5
1024,38.3,62.5,61.5
1022,37.6,62.5,61.5
1020,37.2,62.5,61.5
1019,38.0,62.5,61.5
1009,38.7,62.5,61.5
1003,38.3,62.5,61.5
996,39.5,62.5,61.5
986,39.5,62.5,61.5
983,39.5,62.5,61.5
982,40.2,62.5,61.5
956,40.9,62.5,61.5
941,40.6,62.5,61.5
1255,32.4,62.5,61.0
1219,33.9,62.5,61.0
1202,35.8,62.5,61.0
1193,39.5,62.5,61.0
1103,48.3,62.5,61.0
1099,35.8,62.5,61.0
1096,36.5,62.5,61.0
1096,36.1,62.5,61.0
1093,36.1,62.5,61.0
1091,35.4,62.5,61.0
1089,35.8,62.5,61.0
1076,36.1,62.5,61.0
1066,37.2,62.5,61.0
1066,36.5,62.5,61.0
1065,36.9,62.5,61.0
1051,36.9,62.5,61.0
1044,36.1,62.5,61.0
1040,39.1,62.5,61.0
1036,36.9,62.5,61.0
1034,38.7,62.5,61.0
1034,38.0,62.5,61.0
1031,47.2,62.5,61.0
1031,39.1,62.5,61.0
1026,37.6,62.5,61.0
1018,38.3,62.5,61.0
1017,38.3,62.5,61.0
1015,38.3,62.5,61.0
1008,39.8,62.5,61.0
997,39.5,62.5,61.0
993,38.0,62.5,61.0
953,40.9,62.5,61.0
1210,39.1,62.5,60.5
1190,36.5,62.5,60.5
1157,33.9,62.5,60.5
1153,34.3,62.5,60.5
1140,34.3,62.5,60.5
1138,34.7,62.5,60.5
1116,33.9,62.5,60.5
1115,35.4,62.5,60.5
1098,36.5,62.5,60.5
1087,36.5,62.5,60.5
1073,35.8,62.5,60.5
1069,37.6,62.5,60.5
1059,38.0,62.5,60.5
1057,39.1,62.5,60.5
1053,37.2,62.5,60.5
1053,36.9,62.5,60.5
1052,38.3,62.5,60.5
1050,38.3,62.5,60.5
1045,36.1,62.5,60.5
1043,36.1,62.5,60.5
1041,37.6,62.5,60.5
1032,37.6,62.5,60.5
1032,36.1,62.5,60.5
1031,38.3,62.5,60.5
1030,39.1,62.5,60.5
1030,38.3,62.5,60.5
1029,38.3,62.5,60.5
1026,37.6,62.5,60.5
1025,37.2,62.5,60.5
1024,36.5,62.5,60.5
1022,38.3,62.5,60.5
1020,39.5,62.5,60.5
1019,39.1,62.5,60.5
1019,39.1,62.5,60.5
1018,40.2,62.5,60.5
1016,39.1,62.5,60.5
1012,37.6,62.5,60.5
1011,39.8,62.5,60.5
1005,40.6,62.5,60.5
1005,39.8,62.5,60.5
1000,39.5,62.5,60.5
993,39.1,62.5,60.5
964,38.3,62.5,60.5
962,39.5,62.5,60.5
1216,32.4,62.5,60.0
1139,35.0,62.5,60.0
1137,36.5,62.5,60.0
1127,35.0,62.5,60.0
1123,35.4,62.5,60.0
1123,35.0,62.5,60.0
1114,35.8,62.5,60.0
1111,36.1,62.5,60.0
1088,36.1,62.5,60.0
1072,36.1,62.5,60.0
1072,35.0,62.5,60.0
1066,35.4,62.5,60.0
1056,36.9,62.5,60.0
1053,36.1,62.5,60.0
1050,38.7,62.5,60.0
1049,36.5,62.5,60.0
1043,38.0,62.5,60.0
1035,36.9,62.5,60.0
1034,37.2,62.5,60.0
1029,38.3,62.5,60.0
1026,38.3,62.5,60.0
1026,35.8,62.5,60.0
1022,39.1,62.5,60.0
1022,37.6,62.5,60.0
1020,38.3,62.5,60.0
1020,36.1,62.5,60.0
1018,36.9,62.5,60.0
1011,38.7,62.5,60.0
1010,38.7,62.5,60.0
1003,40.6,62.5,60.0
1001,40.6,62.5,60.0
977,38.3,62.5,60.0
1194,34.7,62.5,59.5
1172,35.8,62.5,59.5
1136,35.8,62.5,59.5
1129,35.0,62.5,59.5
1120,35.4,62.5,59.5
1115,34.3,62.5,59.5
1113,34.3,62.5,59.5
1102,36.5,62.5,59.5
1086,36.1,62.5,59.5
1086,35.0,62.5,59.5
1085,38.0,62.5,59.5
1081,36.5,62.5,59.5
1080,37.2,62.5,59.5
1073,36.9,62.5,59.5
1072,35.0,62.5,59.5
1071,36.9,62.5,59.5
1070,37.6,62.5,59.5
1066,37.2,62.5,59.5
1061,36.5,62.5,59.5
1060,35.4,62.5,59.5
1049,38.0,62.5,59.5
1049,37.6,62.5,59.5
1048,37.2,62.5,59.5
1046,38.7,62.5,59.5
1040,36.9,62.5,59.5
1036,38.7,62.5,59.5
1035,39.1,62.5,59.5
1028,38.0,62.5,59.5
1026,39.5,62.5,59.5
1026,38.0,62.5,59.5
1026,36.5,62.5,59.5
1024,39.8,62.5,59.5
1024,39.5,62.5,59.5
1022,36.5,62.5,59.5
1020,39.1,62.5,59.5
994,39.8,62.5,59.5
982,39.8,62.5,59.5
967,38.7,62.5,59.5
949,42.0,62.5,59.5
928,40.9,62.5,59.5
1109,35.4,62.5,59.0
1103,36.1,62.5,59.0
1080,35.0,62.5,59.0
1080,35.0,62.5,59.0
1079,35.4,62.5,59.0
1066,36.5,62.5,59.0
1065,37.6,62.5,59.0
1048,36.1,62.5,59.0
1048,35.4,62.5,59.0
1046,38.3,62.5,59.0
1045,38.3,62.5,59.0
1042,36.9,62.5,59.0
1024,38.7,62.5,59.0
1009,38.7,62.5,59.0
1129,35.0,62.5,58.5
1074,35.8,62.5,58.5
1065,36.9,62.5,58.5
1050,38.7,62.5,58.5
1044,34.7,62.5,58.5
1040,38.0,62.5,58.5
978,39.5,62.5,58.5
1130,35.0,62.5,58.0
1113,35.4,62.5,58.0
1035,38.0,62.5,58.0
1034,38.0,62.5,58.0
1064,37.6,62.5,57.5
1113,36.1,62.5,57.0
1134,34.7,62.5,56.5
1008,38.7,62.5,55.5
1693,26.9,62.0,86.5
1807,25.1,62.0,83.0
1674,26.9,62.0,79.0
1702,25.4,62.0,77.5
1657,61.6,62.0,76.5
1608,28.8,62.0,76.5
1618,27.3,62.0,75.0
1486,29.9,62.0,75.0
3264,25.4,62.0,74.5
1673,27.3,62.0,74.5
1571,29.5,62.0,74.0
1529,30.6,62.0,74.0
1615,28.0,62.0,73.5
1588,27.3,62.0,73.5
1578,29.1,62.0,73.5
3792,26.9,62.0,72.5
3496,24.7,62.0,72.5
1649,28.8,62.0,72.0
1586,28.8,62.0,72.0
1552,28.4,62.0,72.0
1494,29.1,62.0,72.0
1808,26.9,62.0,71.5
1742,26.5,62.0,71.5
1698,26.5,62.0,71.5
1690,27.3,62.0,71.5
1681,27.6,62.0,71.5
1664,28.4,62.0,71.5
1659,28.0,62.0,71.5
1623,28.0,62.0,71.5
1476,59.0,62.0,71.5
1366,39.1,62.0,71.5
1721,27.3,62.0,71.0
1705,26.9,62.0,71.0
1703,27.3,62.0,71.0
1673,26.9,62.0,71.0
1668,27.3,62.0,71.0
1542,30.2,62.0,71.0
1660,26.2,62.0,70.5
1655,28.4,62.0,70.5
1590,27.6,62.0,70.5
1533,29.5,62.0,70.5
1709,27.6,62.0,70.0
1701,26.5,62.0,70.0
1594,28.4,62.0,70.0
1590,29.5,62.0,70.0
1542,29.5,62.0,70.0
1517,29.9,62.0,70.0
1503,28.0,62.0,70.0
1484,50.2,62.0,70.0
1728,26.9,62.0,69.5
1712,26.9,62.0,69.5
1697,26.9,62.0,69.5
1674,27.6,62.0,69.5
1614,28.8,62.0,69.5
1599,28.0,62.0,69.5
1598,29.5,62.0,69.5
1511,79.7,62.0,69.5
1385,49.8,62.0,69.5
1355,49.4,62.0,69.5
1685,30.2,62.0,69.0
1660,27.3,62.0,69.0
1558,29.5,62.0,69.0
1485,30.6,62.0,69.0
1869,32.1,62.0,68.5
1743,27.6,62.0,68.5
1564,29.1,62.0,68.5
1516,29.9,62.0,68.5
1488,29.5,62.0,68.5
1790,29.9,62.0,68.0
1540,28.4,62.0,68.0
1508,28.8,62.0,68.0
1263,32.4,62.0,68.0
1217,48.3,62.0,68.0
1786,29.9,62.0,67.5
1540,29.5,62.0,67.5
1486,30.6,62.0,67.5
1477,38.7,62.0,67.5
1411,30.2,62.0,67.5
1408,31.0,62.0,67.5
1391,30.2,62.0,67.5
1613,29.9,62.0,67.0
1430,32.8,62.0,67.0
1319,59.8,62.0,67.0
1835,31.7,62.0,66.5
1803,29.1,62.0,66.5
1549,28.8,62.0,66.5
1537,29.1,62.0,66.5
1517,30.6,62.0,66.5
1639,27.6,62.0,66.0
1490,29.5,62.0,66.0
1416,47.9,62.0,66.0
1308,31.3,62.0,66.0
1256,57.5,62.0,66.0
1201,33.2,62.0,66.0
1397,36.5,62.0,65.5
979,63.4,62.0,65.5
1594,33.6,62.0,65.0
1423,39.1,62.0,65.0
1380,36.5,62.0,65.0
1346,41.3,62.0,65.0
1314,32.1,62.0,65.0
1283,57.5,62.0,65.0
1018,51.3,62.0,65.0
1558,29.1,62.0,64.5
1508,33.6,62.0,64.5
1452,35.4,62.0,64.5
1188,33.2,62.0,64.5
1118,45.4,62.0,64.5
1399,39.5,62.0,64.0
1204,43.5,62.0,64.0
1152,42.0,62.0,64.0
1058,43.1,62.0,64.0
1034,46.5,62.0,64.0
1032,37.6,62.0,64.0
1616,32.4,62.0,63.5
1591,29.5,62.0,63.5
1368,39.5,62.0,63.5
1331,32.1,62.0,63.5
1268,40.9,62.0,63.5
1223,32.8,62.0,63.5
1203,40.6,62.0,63.5
1164,49.8,62.0,63.5
1157,81.9,62.0,63.5
1088,37.6,62.0,63.5
1076,35.0,62.0,63.5
1521,30.6,62.0,63.0
1521,30.6,62.0,63.0
1426,30.2,62.0,63.0
1412,30.2,62.0,63.0
1390,39.1,62.0,63.0
1336,39.8,62.0,63.0
1299,41.7,62.0,63.0
1257,32.8,62.0,63.0
1246,38.0,62.0,63.0
1207,32.4,62.0,63.0
1146,42.8,62.0,63.0
1100,47.9,62.0,63.0
1095,49.0,62.0,63.0
1086,45.4,62.0,63.0
1074,36.1,62.0,63.0
1035,37.6,62.0,63.0
987,40.6,62.0,63.0
938,41.7,62.0,63.0
1467,29.5,62.0,62.5
1317,39.1,62.0,62.5
1297,40.2,62.0,62.5
1287,43.9,62.0,62.5
1266,38.0,62.0,62.5
1240,39.5,62.0,62.5
1167,42.0,62.0,62.5
1098,35.8,62.0,62.5
1058,39.5,62.0,62.5
1052,36.5,62.0,62.5
1044,37.6,62.0,62.5
1029,38.0,62.0,62.5
1019,42.0,62.0,62.5
1013,38.3,62.0,62.5
958,40.9,62.0,62.5
957,41.3,62.0,62.5
1439,34.3,62.0,62.0
1398,39.5,62.0,62.0
1307,39.8,62.0,62.0
1274,39.5,62.0,62.0
1272,33.2,62.0,62.0
1264,39.5,62.0,62.0
1133,36.5,62.0,62.0
1131,34.7,62.0,62.0
1122,35.0,62.0,62.0
1076,35.8,62.0,62.0
1065,36.9,62.0,62.0
1062,36.9,62.0,62.0
1059,36.5,62.0,62.0
1058,36.9,62.0,62.0
1054,36.9,62.0,62.0
1047,40.9,62.0,62.0
1045,36.5,62.0,62.0
1040,38.0,62.0,62.0
1039,36.9,62.0,62.0
1038,37.6,62.0,62.0
1033,37.6,62.0,62.0
1027,37.6,62.0,62.0
1023,38.3,62.0,62.0
1014,38.0,62.0,62.0
1002,37.6,62.0,62.0
981,39.8,62.0,62.0
980,39.8,62.0,62.0
1301,40.2,62.0,61.5
1275,39.1,62.0,61.5
1267,39.1,62.0,61.5
1252,38.3,62.0,61.5
1248,39.5,62.0,61.5
1221,33.2,62.0,61.5
1189,32.8,62.0,61.5
1182,33.9,62.0,61.5
1160,33.9,62.0,61.5
1110,35.0,62.0,61.5
1100,35.8,62.0,61.5
1098,39.1,62.0,61.5
1097,35.8,62.0,61.5
1096,36.1,62.0,61.5
1085,36.1,62.0,61.5
1076,36.5,62.0,61.5
1074,36.1,62.0,61.5
1072,36.5,62.0,61.5
1071,36.5,62.0,61.5
1070,35.8,62.0,61.5
1069,36.5,62.0,61.5
1069,36.5,62.0,61.5
1069,36.5,62.0,61.5
1067,36.5,62.0,61.5
1062,36.9,62.0,61.5
1058,37.6,62.0,61.5
1058,37.2,62.0,61.5
1056,36.5,62.0,61.5
1055,36.5,62.0,61.5
1052,36.9,62.0,61.5
1042,37.2,62.0,61.5
1041,36.9,62.0,61.5
1039,36.5,62.0,61.5
1038,38.7,62.0,61.5
1036,37.6,62.0,61.5
1027,37.6,62.0,61.5
1026,39.1,62.0,61.5
1025,37.6,62.0,61.5
1024,39.1,62.0,61.5
1024,38.3,62.0,61.5
1021,39.1,62.0,61.5
1016,38.7,62.0,61.5
1015,38.3,62.0,61.5
1014,38.0,62.0,61.5
1013,38.0,62.0,61.5
1007,40.2,62.0,61.5
1000,40.9,62.0,61.5
998,38.3,62.0,61.5
965,39.5,62.0,61.5
949,41.3,62.0,61.5
1296,34.3,62.0,61.0
1269,31.7,62.0,61.0
1253,38.3,62.0,61.0
1245,34.7,62.0,61.0
1187,33.6,62.0,61.0
1178,32.4,62.0,61.0
1176,32.8,62.0,61.0
1134,35.8,62.0,61.0
1134,35.0,62.0,61.0
1132,34.3,62.0,61.0
1115,35.8,62.0,61.0
1113,35.0,62.0,61.0
1108,35.0,62.0,61.0
1105,35.8,62.0,61.0
1104,35.8,62.0,61.0
1103,34.7,62.0,61.0
1098,35.4,62.0,61.0
1087,36.5,62.0,61.0
1086,36.5,62.0,61.0
1073,36.1,62.0,61.0
1070,36.1,62.0,61.0
1069,36.9,62.0,61.0
1067,35.8,62.0,61.0
1066,36.5,62.0,61.0
1061,37.2,62.0,61.0
1061,35.0,62.0,61.0
1060,36.5,62.0,61.0
1052,38.3,62.0,61.0
1052,36.9,62.0,61.0
1052,36.1,62.0,61.0
1050,37.2,62.0,61.0
1050,37.2,62.0,61.0
1050,36.9,62.0,61.0
1049,36.1,62.0,61.0
1048,37.2,62.0,61.0
1048,36.5,62.0,61.0
1046,35.8,62.0,61.0
1045,36.5,62.0,61.0
1042,38.0,62.0,61.0
1038,36.9,62.0,61.0
1036,37.2,62.0,61.0
1036,36.5,62.0,61.0
1034,42.4,62.0,61.0
1034,38.0,62.0,61.0
1023,37.6,62.0,61.0
1022,38.7,62.0,61.0
1020,39.1,62.0,61.0
1020,37.2,62.0,61.0
1018,38.0,62.0,61.0
1018,37.6,62.0,61.0
1018,36.9,62.0,61.0
1016,37.6,62.0,61.0
1008,39.1,62.0,61.0
1006,37.2,62.0,61.0
1004,37.2,62.0,61.0
1002,38.0,62.0,61.0
1001,37.6,62.0,61.0
992,40.6,62.0,61.0
991,40.9,62.0,61.0
973,40.9,62.0,61.0
973,38.0,62.0,61.0
966,39.1,62.0,61.0
957,40.6,62.0,61.0
1255,34.7,62.0,60.5
1201,36.1,62.0,60.5
1185,35.4,62.0,60.5
1184,33.9,62.0,60.5
1183,36.1,62.0,60.5
1177,33.6,62.0,60.5
1176,35.0,62.0,60.5
1165,34.7,62.0,60.5
1158,34.7,62.0,60.5
1148,34.7,62.0,60.5
1146,33.6,62.0,60.5
1132,34.7,62.0,60.5
1101,36.1,62.0,60.5
1100,36.5,62.0,60.5
1098,35.4,62.0,60.5
1096,36.1,62.0,60.5
1096,35.4,62.0,60.5
1093,36.9,62.0,60.5
1093,35.8,62.0,60.5
1079,35.0,62.0,60.5
1076,36.1,62.0,60.5
1075,36.1,62.0,60.5
1072,37.2,62.0,60.5
1069,35.8,62.0,60.5
1067,34.7,62.0,60.5
1062,36.5,62.0,60.5
1060,35.0,62.0,60.5
1058,37.2,62.0,60.5
1051,37.2,62.0,60.5
1050,37.6,62.0,60.5
1049,35.4,62.0,60.5
1046,38.3,62.0,60.5
1045,38.0,62.0,60.5
1042,36.5,62.0,60.5
1036,37.6,62.0,60.5
1032,37.6,62.0,60.5
1028,38.3,62.0,60.5
1025,36.9,62.0,60.5
1023,37.2,62.0,60.5
1023,36.1,62.0,60.5
1020,38.3,62.0,60.5
1019,37.2,62.0,60.5
1016,39.5,62.0,60.5
1015,38.7,62.0,60.5
1010,38.3,62.0,60.5
1007,38.7,62.0,60.5
1006,40.2,62.0,60.5
1002,38.7,62.0,60.5
997,40.2,62.0,60.5
992,39.1,62.0,60.5
991,40.6,62.0,60.5
990,39.1,62.0,60.5
974,39.1,62.0,60.5
960,39.8,62.0,60.5
1250,32.1,62.0,60.0
1146,33.2,62.0,60.0
1131,34.3,62.0,60.0
1128,35.4,62.0,60.0
1121,34.3,62.0,60.0
1120,35.0,62.0,60.0
1115,34.3,62.0,60.0
1114,35.0,62.0,60.0
1112,34.3,62.0,60.0
1105,35.0,62.0,60.0
1099,35.0,62.0,60.0
1098,36.1,62.0,60.0
1096,35.0,62.0,60.0
1088,35.0,62.0,60.0
1087,36.1,62.0,60.0
1083,34.7,62.0,60.0
1082,36.5,62.0,60.0
1081,38.0,62.0,60.0
1080,36.5,62.0,60.0
1075,37.6,62.0,60.0
1073,36.5,62.0,60.0
1069,37.6,62.0,60.0
1067,37.6,62.0,60.0
1067,36.9,62.0,60.0
1065,36.5,62.0,60.0
1064,36.1,62.0,60.0
1061,37.6,62.0,60.0
1060,36.5,62.0,60.0
1056,37.2,62.0,60.0
1054,38.0,62.0,60.0
1048,37.6,62.0,60.0
1048,37.6,62.0,60.0
1047,38.0,62.0,60.0
1047,36.9,62.0,60.0
1045,35.8,62.0,60.0
1044,35.8,62.0,60.0
1043,36.9,62.0,60.0
1042,36.9,62.0,60.0
1040,36.9,62.0,60.0
1039,38.0,62.0,60.0
1039,36.1,62.0,60.0
1038,37.6,62.0,60.0
1038,37.2,62.0,60.0
1037,38.3,62.0,60.0
1036,37.6,62.0,60.0
1033,36.9,62.0,60.0
1033,36.5,62.0,60.0
1033,35.8,62.0,60.0
1032,36.1,62.0,60.0
1032,35.8,62.0,60.0
1031,38.7,62.0,60.0
1031,38.0,62.0,60.0
1031,36.1,62.0,60.0
1030,39.5,62.0,60.0
1030,38.7,62.0,60.0
1029,36.5,62.0,60.0
1028,39.1,62.0,60.0
1028,38.7,62.0,60.0
1028,38.3,62.0,60.0
1028,38.3,62.0,60.0
1027,37.6,62.0,60.0
1023,39.1,62.0,60.0
1021,39.5,62.0,60.0
1020,38.3,62.0,60.0
1018,38.7,62.0,60.0
1017,39.1,62.0,60.0
1017,38.0,62.0,60.0
1011,39.8,62.0,60.0
1010,37.6,62.0,60.0
987,39.8,62.0,60.0
964,41.3,62.0,60.0
953,39.5,62.0,60.0
1162,35.0,62.0,59.5
1161,34.7,62.0,59.5
1137,33.9,62.0,59.5
1132,34.7,62.0,59.5
1126,35.0,62.0,59.5
1125,33.9,62.0,59.5
1119,35.4,62.0,59.5
1106,34.7,62.0,59.5
1104,35.0,62.0,59.5
1099,36.1,62.0,59.5
1095,36.1,62.0,59.5
1091,35.0,62.0,59.5
1077,35.0,62.0,59.5
1072,36.9,62.0,59.5
1070,35.0,62.0,59.5
1069,37.2,62.0,59.5
1063,35.8,62.0,59.5
1062,37.2,62.0,59.5
1060,36.5,62.0,59.5
1059,36.5,62.0,59.5
1055,36.9,62.0,59.5
1052,38.7,62.0,59.5
1051,36.5,62.0,59.5
1045,35.8,62.0,59.5
1044,36.9,62.0,59.5
1043,38.0,62.0,59.5
1043,36.5,62.0,59.5
1034,38.3,62.0,59.5
1033,38.0,62.0,59.5
1033,36.9,62.0,59.5
1032,38.7,62.0,59.5
1032,37.6,62.0,59.5
1028,37.6,62.0,59.5
1021,37.2,62.0,59.5
1020,36.5,62.0,59.5
1005,40.2,62.0,59.5
1001,38.7,62.0,59.5
995,40.2,62.0,59.5
984,40.2,62.0,59.5
975,39.8,62.0,59.5
968,40.9,62.0,59.5
1167,33.2,62.0,59.0
1148,34.7,62.0,59.0
1142,36.5,62.0,59.0
1127,34.3,62.0,59.0
1122,33.9,62.0,59.0
1115,35.0,62.0,59.0
1106,35.4,62.0,59.0
1105,35.4,62.0,59.0
1103,35.4,62.0,59.0
1100,35.0,62.0,59.0
1091,35.0,62.0,59.0
1083,35.0,62.0,59.0
1072,37.6,62.0,59.0
1072,35.4,62.0,59.0
1071,35.4,62.0,59.0
1070,37.2,62.0,59.0
1067,37.6,62.0,59.0
1067,36.1,62.0,59.0
1063,35.0,62.0,59.0
1062,35.4,62.0,59.0
1059,38.0,62.0,59.0
1057,36.9,62.0,59.0
1057,36.5,62.0,59.0
1056,36.5,62.0,59.0
1056,35.4,62.0,59.0
1055,36.9,62.0,59.0
1048,36.9,62.0,59.0
1041,36.5,62.0,59.0
1040,38.0,62.0,59.0
1040,36.5,62.0,59.0
1039,37.2,62.0,59.0
1037,36.5,62.0,59.0
1035,36.9,62.0,59.0
1035,35.8,62.0,59.0
1028,37.2,62.0,59.0
1027,38.0,62.0,59.0
1026,37.2,62.0,59.0
1024,36.9,62.0,59.0
1019,36.5,62.0,59.0
1013,40.2,62.0,59.0
995,39.5,62.0,59.0
993,40.9,62.0,59.0
991,39.5,62.0,59.0
976,40.6,62.0,59.0
1121,34.7,62.0,58.5
1111,36.1,62.0,58.5
1099,35.8,62.0,58.5
1071,38.7,62.0,58.5
1070,36.5,62.0,58.5
1064,36.9,62.0,58.5
1049,35.4,62.0,58.5
1047,38.0,62.0,58.5
1042,38.3,62.0,58.5
1039,36.9,62.0,58.5
1021,39.5,62.0,58.5
1020,35.8,62.0,58.5
1019,37.2,62.0,58.5
1017,39.5,62.0,58.5
1011,39.8,62.0,58.5
975,40.2,62.0,58.5
1143,34.3,62.0,58.0
1121,35.4,62.0,58.0
1085,35.8,62.0,58.0
