Time,WBO2 F,WBO2 R,ET,WBO2 F,WBO2 R,MAP,B+,RPM,TP,Set Lambda,Spark Knock F,Spark Knock R,VE Front,VE Rear ,Lambda1,Lambda2,IAT,Idle Set,IAC,Advance F,Advance R,INJ PW F,INJ PW R,VSS,TP Sensor,Twist Pos,SWL(hex)
1238328,1.219,1.219,221,17.8,17.8,18.79,13.8,2014,4,0.94,0,0,66.5,76,,,120.2,1048,38,28,27.5,0,0,14.29,0.7,0,269
1238409,1.219,1.219,221,17.8,17.8,18.79,13.8,2006,4,0.94,0,0,66,75.5,,,120.2,1048,38,28,27.5,0,0,14.29,0.7,0,269
1238487,1.219,1.219,223,17.8,17.8,19.16,13.8,1980,4,0.94,0,0,66,75.5,,,120.2,1048,38,27.5,27,0,0,14.29,0.7,0,269
1238561,1.219,1.219,223,17.8,17.8,19.89,13.8,1900,4,0.94,0,0,67.5,77.5,,,120.2,1048,38,26.5,26,0,0,14.29,0.7,0,269
1238639,1.219,1.219,223,17.8,17.8,23.22,13.8,1789,4,0.943,0,0,72,83,,,120.2,1048,38,25,24.5,2.49,2.4,14.29,0.7,0,269
1238721,1.219,1.219,223,17.8,17.8,22.48,13.9,1827,4,0.941,0,0,72,83,,,120.2,1048,38,25,24.5,2.42,2.56,14.29,0.7,0,269
1238798,1.219,1.219,221,17.8,17.8,22.11,13.9,1797,4,0.941,0,0,71,82.5,,,120.2,1048,38,25,24.5,2.32,2.4,14.29,0.7,0,269
1238880,1.219,1.219,223,17.8,17.8,23.58,13.9,1753,4,0.943,0,0,72,84,,,120.2,1048,38,24.5,23.5,2.56,2.62,14.29,0.7,0,269
1238958,1.219,1.219,223,17.8,17.8,26.17,13.9,1660,4,0.946,0,0,72,84,,,122,1048,38,23.5,23,2.62,2.86,14.29,0.7,0,269
1239040,1.219,1.219,221,17.8,17.8,26.17,13.9,1640,4,0.946,0,0,73,83.5,,,122,1048,38,23,22.5,2.84,2.92,14.29,0.7,0,269
1239118,1.219,1.151,221,17.8,16.8,25.43,13.8,1719,4,0.945,0,0,72,84,,,122,1048,38,24,23,2.7,2.88,13.67,0.7,0,269
1239221,1.219,1.034,221,17.8,15.1,22.85,13.8,1851,4,0.943,0,0,71.5,82.5,,,122,1048,38,25.5,24.5,2.46,2.56,13.67,0.7,0,269
1239311,1.219,1.048,221,17.8,15.3,21,13.8,1953,4,0.94,0,0,66,78,,,122,1048,38,27.5,26.5,2.05,2.18,13.67,0.7,0,269
1239388,1.082,0.979,223,15.8,14.3,21,13.8,1935,4,0.94,0,0,67,77.5,,,122,1048,38,27,26,2.08,2.18,13.67,0.7,0,269
1239470,0.979,0.945,223,14.3,13.8,21,13.9,1940,4,0.94,0,0,67,77.5,,,122,1048,38,27,26.5,2.09,2.19,13.67,0.68,0,269
1239548,0.959,0.925,223,14,13.5,21.37,13.9,1907,4,0.94,0,0,68.5,78.5,,,122,1048,38,26.5,26,2.18,2.28,13.67,0.7,0,269
1239630,0.925,0.89,223,13.5,13,21.74,13.9,1915,4,0.941,0,0,68.5,79,,,122,1048,38,26.5,26,2.21,2.29,13.67,0.7,0,269
1239708,0.925,0.904,223,13.5,13.2,21.74,13.9,1913,4,0.941,0,0,69,79.5,,,122,1048,38,26.5,26,2.24,2.3,13.67,0.7,0,269
1239798,0.938,0.945,223,13.7,13.8,22.11,13.9,1891,4,0.941,0,0,69.5,80.5,,,122,1048,38,26,25.5,2.28,2.36,13.05,0.7,0,269
1239880,0.966,0.973,223,14.1,14.2,21.37,13.9,1904,4,0.941,0,0,68.5,79.5,,,122,1048,38,26.5,25.5,2.19,2.32,13.05,0.7,0,269
1239958,0.966,0.959,223,14.1,14,21.37,13.9,1870,4,0.941,0,0,69,80,,,122,1048,38,26,25.5,2.2,2.26,13.05,0.7,0,269
1240048,0.986,0.925,223,14.4,13.5,21.74,13.9,1901,4,0.941,0,0,69.5,80.5,,,122,1048,38,26,25.5,2.3,2.33,13.05,0.7,0,269
1240138,0.979,0.938,223,14.3,13.7,22.11,13.9,1871,4,0.941,0,0,70,81,,,123.8,1048,38,26,25.5,2.29,2.36,13.05,0.7,0,269
1240220,0.986,0.966,223,14.4,14.1,22.48,13.9,1861,4,0.941,0,0,70.5,81.5,,,123.8,1048,38,25.5,25,2.36,2.42,13.05,0.7,0,269
1240310,1.014,0.932,223,14.8,13.6,22.48,13.9,1854,4,0.941,0,0,70,81,,,123.8,1048,38,25.5,25,2.29,2.43,13.05,0.7,0,269
1240388,0.979,0.925,223,14.3,13.5,22.11,13.9,1848,4,0.941,0,0,70.5,82,,,123.8,1048,38,25.5,25,2.32,2.39,13.05,0.7,0,269
1240470,1,0.945,223,14.6,13.8,22.11,13.8,1858,4,0.941,0,0,70.5,81.5,,,123.8,1048,38,25.5,25,2.31,2.42,13.05,0.7,0,269
1240547,0.986,0.966,223,14.4,14.1,22.11,13.8,1859,4,0.941,0,0,70,81.5,,,123.8,1048,38,25.5,25.5,2.29,2.41,13.05,0.7,0,269
1240629,0.986,0.945,223,14.4,13.8,22.11,13.9,1845,4,0.941,0,0,70.5,82,,,123.8,1048,38,25.5,25,2.36,2.38,13.05,0.7,0,269
1240707,0.993,0.938,223,14.5,13.7,22.48,13.9,1854,4,0.941,0,0,70.5,82,,,123.8,1048,38,26,24.5,2.37,2.49,13.05,0.7,0,269
1240781,0.979,0.945,223,14.3,13.8,22.48,13.9,1860,4,0.941,0,0,70.5,81.5,,,123.8,1048,38,25.5,25,2.37,2.41,13.05,0.7,0,269
1240859,0.966,0.952,223,14.1,13.9,22.85,13.9,1845,4,0.943,0,0,71,82,,,123.8,1048,38,25.5,24.5,2.41,2.49,13.05,0.7,0,269
1240941,0.966,0.89,223,14.1,13,22.85,13.9,1836,4,0.943,0,0,71,82.5,,,123.8,1048,38,25.5,24.5,2.42,2.49,13.05,0.7,0,269
1241019,0.973,0.932,223,14.2,13.6,21.37,13.8,1885,4,0.94,0,0,69.5,80.5,,,123.8,1048,38,26,25.5,2.28,2.26,13.05,0.7,0,269
1241117,0.959,0.911,223,14,13.3,22.85,13.8,1818,4,0.941,0,0,71,81.5,,,123.8,1048,38,25.5,24.5,2.41,2.46,13.05,0.7,0,269
1241199,0.952,0.952,223,13.9,13.9,23.22,13.8,1830,4,0.943,0,0,71.5,83,,,123.8,1048,38,25.5,24.5,2.5,2.58,13.05,0.7,0,269
1241289,0.973,0.938,223,14.2,13.7,22.48,13.8,1836,4,0.941,0,0,70.5,82,,,123.8,1048,38,25.5,24.5,2.37,2.44,13.05,0.7,0,269
1241371,0.959,0.938,223,14,13.7,23.58,13.9,1807,4,0.943,0,0,71.5,83,,,123.8,1048,38,25,24,2.54,2.6,12.43,0.7,0,269
1241449,0.925,0.87,223,13.5,12.7,23.22,13.9,1816,4,0.943,0,0,71.5,83,,,125.6,1048,38,25,24.5,2.48,2.55,12.43,0.7,0,269
1241530,0.945,0.904,223,13.8,13.2,24.32,13.9,1749,4,0.945,0,0,71.5,83.5,,,125.6,1048,38,24,23.5,2.61,2.7,13.05,0.7,0,269
1241608,0.973,0.918,223,14.2,13.4,24.32,13.9,1739,4,0.945,0,0,71.5,83.5,,,125.6,1048,38,24,23.5,2.64,2.68,13.05,0.7,0,269
1241690,0.945,0.904,223,13.8,13.2,25.43,13.8,1680,4,0.945,0,0,72.5,83.5,,,125.6,1048,38,23.5,23,2.62,2.8,13.05,0.7,0,269
1241768,0.945,0.945,223,13.8,13.8,28.01,13.8,1582,4,0.948,0,0,74,83.5,,,125.6,1048,38,22.5,22,3.08,3.09,13.05,0.7,0,269
1241850,0.959,0.884,223,14,12.9,27.27,13.8,1574,4,0.948,0,0,74,83,,,125.6,1048,38,22,22,3,2.98,13.05,0.7,0,269
1241948,0.952,0.904,223,13.9,13.2,68.97,13.8,1488,13,0.979,0,1,92,88.5,,,125.6,1048,38,18.5,17,12.29,9.68,13.05,1.05,11.72,269
1242038,0.973,0.932,223,14.2,13.6,39.82,13.8,1385,5,0.958,0,1,78.5,79.5,,,125.6,1048,38,20.5,17.5,4.4,3.54,13.05,0.74,0,269
1242128,0.884,0.952,223,12.9,13.9,28.38,13.8,1439,4,0.95,0,0,74,82,,,125.6,1048,38,20.5,18.5,2.05,2.1,13.05,0.68,0,269
1242210,0.836,0.918,223,12.2,13.4,28.75,13.9,1427,4,0.952,0,0,74,81.5,,,125.6,1048,38,20.5,21,2.75,2.54,13.05,0.7,0,269
1242288,0.795,0.822,223,11.6,12,27.27,13.9,1459,4,0.979,0,0,74,83,,,125.6,1048,38,21,21.5,2.67,2.66,13.05,0.68,0,269
1242370,0.801,0.795,223,11.7,11.6,65.65,13.8,1406,12,0.979,0,1,84,86,,,123.8,1048,38,17.5,18.5,10.5,9.34,13.05,1.04,13.67,269
1242448,0.829,0.815,223,12.1,11.9,83.73,13.8,1397,17,0.979,0,1,87.5,85.5,,,123.8,1048,38,12.5,15,13.54,12.48,12.43,1.25,14.45,269
1242538,0.836,0.781,223,12.2,11.4,34.28,13.8,1725,5,0.957,0,0,78,84,,,123.8,1048,38,15,19.5,4.04,4.28,13.05,0.76,0,269
1242620,0.712,0.692,223,10.4,10.1,24.69,13.8,1862,4,0.979,0,0,71.5,83.5,,,123.8,1048,38,17.5,22,2.26,2.13,13.05,0.7,0,269
1242710,0.699,0.719,223,10.2,10.5,23.58,13.8,1798,4,0.943,0,0,71,83,,,123.8,1048,38,17.5,24,2.33,2.44,12.43,0.7,0,269
1242788,0.788,0.767,223,11.5,11.2,23.95,13.8,1760,4,0.943,0,0,72,84,,,123.8,1048,38,20,23.5,2.53,2.49,12.43,0.7,0,269
1242878,0.815,0.801,223,11.9,11.7,26.17,13.8,1696,4,0.946,0,0,72.5,83.5,,,122,1048,38,20,23,2.81,2.82,12.43,0.68,0,269
1242960,0.863,0.842,223,12.6,12.3,25.06,13.8,1754,4,0.945,0,0,71.5,83.5,,,122,1048,38,22.5,23,2.65,2.76,12.43,0.7,0,269
1243038,0.925,0.884,223,13.5,12.9,23.58,13.8,1765,4,0.943,0,0,71.5,83.5,,,122,1048,38,24.5,23.5,2.55,2.52,12.43,0.7,0,269
1243128,0.938,0.904,223,13.7,13.2,25.8,13.8,1672,4,0.946,0,0,72,83.5,,,122,1048,38,23.5,22.5,2.74,2.84,11.81,0.7,0,269
1243210,0.945,0.89,223,13.8,13,24.69,13.8,1702,4,0.946,0,0,72,83.5,,,122,1048,38,24,23,2.64,2.85,11.81,0.7,0,269
1243288,0.952,0.918,223,13.9,13.4,26.54,13.8,1671,4,0.946,0,0,72.5,83.5,,,122,1048,38,23.5,22.5,2.86,2.78,11.81,0.7,0,269
1243378,0.973,0.938,223,14.2,13.7,26.17,13.9,1718,4,0.946,0,0,72.5,83.5,,,122,1048,38,24,23,2.84,2.87,11.81,0.7,0,269
1243460,0.952,0.918,223,13.9,13.4,25.06,13.9,1693,4,0.945,0,0,72,83.5,,,122,1048,38,23.5,23,2.64,2.8,11.81,0.7,0,269
1243538,0.973,0.904,223,14.2,13.2,26.17,13.9,1677,4,0.946,0,0,72.5,83.5,,,122,1048,38,23.5,22.5,2.84,2.91,11.81,0.7,0,269
1243619,0.966,0.884,223,14.1,12.9,25.8,13.9,1666,4,0.946,0,0,72,83.5,,,122,1048,38,23.5,22.5,2.76,2.83,11.18,0.7,0,269
1243697,0.897,0.884,223,13.1,12.9,26.9,13.9,1587,5,0.946,0,0,73.5,84,,,122,1048,38,22.5,22.5,3.07,2.98,11.18,0.72,1.17,269
1243800,0.918,0.884,223,13.4,12.9,30.96,13.9,1574,5,0.952,0,0,75.5,82.5,,,122,1048,38,22,22,3.75,3.52,11.18,0.76,1.56,269
1243877,0.897,0.863,223,13.1,12.6,31.33,13.9,1631,6,0.953,0,0,75.5,83,,,122,1048,38,23,22.5,3.69,3.34,11.18,0.78,1.56,269
1243959,0.836,0.822,223,12.2,12,31.7,13.9,1607,6,0.953,0,0,75.5,83,,,122,1048,38,22.5,22,3.7,3.5,11.18,0.78,1.95,269
1244037,0.808,0.815,223,11.8,11.9,32.07,13.9,1606,6,0.953,0,0,76,83,,,122,1048,38,22.5,22,3.76,3.69,10.56,0.8,3.91,269
1244127,0.822,0.795,223,12,11.6,35.76,13.9,1586,7,0.957,0,0,77.5,82.5,,,122,1048,38,22,21.5,4.33,4.02,10.56,0.84,4.3,269
1244217,0.822,0.801,223,12,11.7,39.82,13.9,1566,8,0.958,0,0,83,83.5,,,122,1048,38,22,21,5.36,4.43,10.56,0.86,4.3,269
1244299,0.822,0.795,223,12,11.6,40.93,13.9,1554,8,0.958,0,0,83.5,84,,,122,1048,38,21.5,20.5,5.4,4.46,11.18,0.88,4.3,269
1244377,0.829,0.808,223,12.1,11.8,42.4,13.8,1525,8,0.958,0,0,82.5,83.5,,,122,1048,38,20.5,20,5.44,4.6,10.56,0.88,4.3,269
1244467,0.842,0.815,223,12.3,11.9,42.4,13.8,1556,8,0.958,0,0,83,84,,,122,1048,38,21,20.5,5.38,4.5,11.18,0.88,4.3,269
1244549,0.836,0.822,223,12.2,12,41.67,13.8,1579,8,0.958,0,0,83.5,84.5,,,122,1048,38,21.5,20.5,5.27,4.31,11.18,0.88,4.3,269
1244627,0.836,0.822,223,12.2,12,42.03,13.9,1572,8,0.958,0,0,83,85,,,122,1048,38,21.5,20.5,5.3,4.35,11.18,0.88,4.3,269
1244709,0.836,0.822,223,12.2,12,42.03,13.9,1562,8,0.958,0,0,83,84.5,,,122,1048,38,21.5,20.5,5.31,4.41,11.18,0.88,4.3,269
1244787,0.849,0.829,223,12.4,12.1,42.03,13.9,1585,8,0.958,0,0,83,85,,,122,1048,38,21.5,21,5.25,4.42,11.18,0.88,4.3,269
1244869,0.849,0.822,223,12.4,12,40.93,13.9,1595,8,0.958,0,0,83.5,85,,,122,1048,38,22,21,5.18,4.34,11.18,0.88,4.3,269
1244947,0.849,0.829,223,12.4,12.1,41.67,13.9,1600,8,0.958,0,0,83.5,85,,,120.2,1048,38,22,21,5.22,4.32,11.18,0.88,4.3,269
1245028,0.849,0.815,223,12.4,11.9,41.3,13.9,1604,8,0.958,0,0,83.5,85,,,120.2,1048,38,22,21,5.18,4.32,11.18,0.88,4.3,269
1245110,0.849,0.822,223,12.4,12,40.93,13.9,1614,8,0.958,0,0,83.5,85,,,120.2,1048,38,22,21,5.17,4.27,11.18,0.88,4.3,269
1245188,0.849,0.822,223,12.4,12,39.82,13.8,1647,8,0.958,0,0,84,85.5,,,118.4,1048,38,22.5,21.5,5.1,4.22,11.18,0.88,4.3,269
1245270,0.849,0.822,223,12.4,12,39.82,13.9,1658,8,0.958,0,0,83.5,85.5,,,118.4,1048,38,23,22,5.02,4.16,11.18,0.88,4.3,269
1245348,0.856,0.822,223,12.5,12,39.45,13.9,1657,8,0.958,0,0,83.5,85.5,,,118.4,1048,38,23,22,4.99,4.15,11.81,0.88,4.3,269
1245430,0.849,0.822,223,12.4,12,39.82,13.9,1657,8,0.958,0,0,83.5,85.5,,,118.4,1048,38,23,22,5.02,4.19,11.81,0.88,4.3,269
1245508,0.863,0.829,223,12.6,12.1,39.08,13.9,1680,8,0.958,0,0,83,86,,,118.4,1048,38,23.5,22,4.91,4.16,11.81,0.88,4.3,269
1245610,0.877,0.829,223,12.8,12.1,39.45,13.9,1671,8,0.958,0,0,83,86,,,116.6,1048,38,23.5,22,4.92,4.13,11.81,0.88,4.3,269
1245688,0.87,0.836,223,12.7,12.2,38.71,13.9,1717,8,0.958,0,0,82.5,86.5,,,116.6,1048,38,24,22.5,4.81,4.05,11.81,0.86,4.3,269
1245770,0.877,0.829,223,12.8,12.1,36.87,13.9,1749,8,0.958,0,0,81.5,86.5,,,116.6,1048,38,24.5,23,4.6,3.9,12.43,0.88,4.3,269
1245848,0.877,0.829,223,12.8,12.1,37.61,13.9,1739,8,0.958,0,0,82,86,,,116.6,1048,38,24,22.5,4.66,3.98,12.43,0.88,4.3,269
1245930,0.877,0.815,223,12.8,11.9,37.24,13.9,1748,8,0.958,0,0,81.5,86.5,,,116.6,1048,38,24.5,23,4.57,3.96,12.43,0.88,4.3,269
1246007,0.884,0.829,223,12.9,12.1,37.61,13.9,1735,8,0.958,0,0,81.5,86,,,114.8,1048,38,24,22.5,4.61,3.98,12.43,0.88,4.3,269
1246089,0.89,0.829,223,13,12.1,36.5,13.9,1774,8,0.958,0,0,81,86,,,114.8,1048,38,24.5,23,4.48,3.89,12.43,0.88,4.3,269
1246167,0.884,0.836,223,12.9,12.2,36.13,13.9,1798,8,0.958,0,0,81,86,,,114.8,1048,38,25,23.5,4.41,3.83,12.43,0.88,4.3,269
1246249,0.884,0.829,223,12.9,12.1,36.13,13.9,1788,8,0.958,0,0,81,86.5,,,114.8,1048,38,25,23.5,4.43,3.87,12.43,0.88,4.3,269
1246327,0.897,0.829,223,13.1,12.1,35.39,13.9,1819,8,0.958,0,0,80.5,86,,,114.8,1048,38,25.5,23.5,4.29,3.8,13.05,0.88,4.3,269
1246409,0.904,0.829,223,13.2,12.1,35.02,13.9,1846,8,0.957,0,0,80,86,,,113,1048,38,26,24,4.22,3.7,13.05,0.88,4.3,269
1246487,0.904,0.836,223,13.2,12.2,34.65,13.9,1858,8,0.957,0,0,80,86,,,113,1048,38,26.5,24,4.2,3.7,13.05,0.88,4.3,269
1246556,0.911,0.842,223,13.3,12.3,31.33,13.9,1849,6,0.958,0,0,74.5,86.5,,,113,1048,38,26,24,3.14,3.2,13.05,0.78,1.17,269
1246630,0.904,0.849,223,13.2,12.4,25.8,13.9,1837,5,0.979,0,0,72.5,81.5,,,113,1048,38,26,24,2.57,2.45,13.05,0.74,0,269
1246708,0.911,0.884,223,13.3,12.9,26.9,13.9,1743,5,0.979,0,0,72.5,83.5,,,113,1048,38,24.5,23.5,2.57,2.67,12.43,0.72,0,269
1246790,0.911,0.904,223,13.3,13.2,26.9,13.9,1734,5,0.979,0,0,72.5,83.5,,,113,1048,38,24,23,2.69,2.76,13.05,0.72,0,269
1246868,0.918,0.884,223,13.4,12.9,26.9,13.9,1715,5,0.979,0,0,72.5,83.5,,,113,1048,38,24,23,2.8,2.77,13.05,0.72,0,269
1246949,0.911,0.925,223,13.3,13.5,26.17,13.9,1695,4,0.979,0,0,72.5,83.5,,,113,1048,38,23.5,23,2.72,2.9,12.43,0.72,0,269
1247027,0.918,0.925,223,13.4,13.5,26.17,13.9,1678,4,0.979,0,0,72.5,83.5,,,113,1048,38,23.5,23,2.74,2.77,12.43,0.7,0,269
1247110,0.904,0.87,223,13.2,12.7,26.17,13.9,1632,4,0.979,0,0,72.5,83.5,,,113,1048,38,23,22.5,2.74,2.79,12.43,0.7,0,269
1247188,0.897,0.89,223,13.1,13,27.27,13.9,1598,4,0.979,0,0,73.5,83.5,,,113,1048,38,22.5,22.5,2.92,2.93,12.43,0.7,0,269
1247270,0.904,0.897,225,13.2,13.1,28.38,13.9,1554,4,0.95,0,0,74.5,83,,,113,1048,38,22,22,3.16,3.08,12.43,0.7,0,269
1247360,0.897,0.897,225,13.1,13.1,28.01,13.9,1502,4,0.979,0,0,74.5,83.5,,,113,1048,38,21.5,22,2.93,3.04,12.43,0.7,0,269
1247438,0.884,0.904,223,12.9,13.2,28.75,13.9,1452,4,0.95,0,0,74.5,82.5,,,114.8,1048,38,21,21.5,3.15,3.22,11.81,0.7,0,269
1247520,0.87,0.89,223,12.7,13,29.12,13.9,1428,4,0.952,0,0,73.5,81.5,,,114.8,1048,38,20.5,21.5,3.18,3.16,11.81,0.7,0,269
1247610,0.89,0.904,223,13,13.2,29.49,13.8,1349,4,0.952,0,0,72.5,80.5,,,114.8,1048,38,20,20.5,3.19,3.26,11.81,0.7,0,269
1247688,0.897,0.904,223,13.1,13.2,29.86,13.9,1352,4,0.953,0,0,72.5,80,,,114.8,1048,38,20,21,3.22,3.2,11.81,0.7,0,269
1247757,0.904,0.849,223,13.2,12.4,29.49,13.8,1291,4,0.953,0,0,71.5,79.5,,,114.8,1048,38,20,20.5,3.17,3.15,11.18,0.7,0,269
1247839,0.89,0.904,223,13,13.2,30.23,13.9,1270,4,0.953,0,0,70.5,78.5,,,116.6,1048,38,19.5,20,3.19,3.24,11.18,0.7,0,269
1247917,0.884,0.87,223,12.9,12.7,29.86,13.9,1252,4,0.953,0,0,70,78.5,,,116.6,1048,38,19.5,20,3.11,3.17,11.18,0.7,0,269
1247999,0.856,0.87,223,12.5,12.7,30.96,13.9,1199,4,0.953,0,0,69.5,78,,,116.6,1048,38,19.5,20,3.1,3.3,11.18,0.7,0,269
1248101,0.849,0.849,223,12.4,12.4,29.86,13.9,1212,4,0.952,0,0,69.5,77,,,116.6,1048,38,19.5,20,3.2,3.12,11.18,0.7,0,269
1248187,0.842,0.863,223,12.3,12.6,30.23,13.9,1176,4,0.952,0,0,69.5,77,,,116.6,1048,38,19.5,20,3.12,3.32,11.18,0.7,0,269
1248269,0.836,0.863,223,12.2,12.6,32.44,13.9,1147,4,0.952,0,0,68.5,75,,,116.6,1048,38,20,20,3.34,3.32,10.56,0.7,0,269
1248347,0.856,0.856,223,12.5,12.5,30.96,13.8,1180,4,0.953,0,0,69,76.5,,,118.4,1048,38,19.5,20,3.21,3.3,10.56,0.7,0,269
1248429,0.849,0.829,223,12.4,12.1,31.7,13.8,1146,4,0.952,0,0,68.5,76.5,,,118.4,1048,38,20,20,3.24,3.25,10.56,0.7,0,269
1248511,0.842,0.822,223,12.3,12,31.7,13.8,1121,4,0.95,0,0,68,74.5,,,118.4,1048,38,20,20,3.24,3.27,10.56,0.7,0,269
1248589,0.849,0.822,223,12.4,12,31.7,13.8,1129,4,0.952,0,0,68,74.5,,,118.4,1048,38,20,20,3.24,3.26,10.56,0.7,0,269
1248671,0.842,0.822,223,12.3,12,31.7,13.8,1133,4,0.952,0,0,68,74.5,,,118.4,1048,38,20,20,3.23,3.26,10.56,0.68,0,269
1248749,0.842,0.815,223,12.3,11.9,31.33,13.8,1131,4,0.952,0,0,68,75,,,120.2,1048,38,20,20,3.2,3.23,10.56,0.7,0,269
1248830,0.842,0.856,223,12.3,12.5,33.55,13.8,1091,4,0.95,0,0,68.5,74.5,,,120.2,1048,38,20,20,3.28,3.46,9.94,0.7,0,269
1248908,0.849,0.856,223,12.4,12.5,33.55,13.8,1101,4,0.95,0,0,68,73.5,,,120.2,1048,38,20,20,3.44,3.42,9.94,0.7,0,269
1248990,0.87,0.87,223,12.7,12.7,32.81,13.8,1087,4,0.95,0,0,68,74,,,120.2,1048,38,20,20,3.32,3.28,9.94,0.7,0,269
1249068,0.863,0.842,223,12.6,12.3,32.81,13.8,1080,4,0.95,0,0,68,74,,,120.2,1048,38,20,20,3.34,3.38,9.94,0.7,0,269
1249158,0.863,0.842,223,12.6,12.3,33.18,13.8,1084,4,0.95,0,0,68,74,,,120.2,1048,38,20,20,3.39,3.39,9.94,0.7,0,269
1249240,0.863,0.842,223,12.6,12.3,32.44,13.8,1101,4,0.95,0,0,68.5,74.5,,,120.2,1048,38,20,20,3.37,3.35,9.94,0.7,0,269
1249326,0.856,0.829,223,12.5,12.1,33.55,13.7,1073,4,0.95,0,0,68,74,,,120.2,1048,38,20,20,3.43,3.32,9.94,0.7,0,269
1249400,0.856,0.87,223,12.5,12.7,34.65,13.7,1047,4,0.979,0,0,68.5,74,,,122,1048,38,20,20,3.35,3.48,9.32,0.7,0,269
1249478,0.856,0.884,223,12.5,12.9,34.28,13.7,1074,4,0.95,0,0,67.5,73.5,,,122,1048,38,20,20,3.4,3.43,9.32,0.7,0,269
1249564,0.87,0.877,223,12.7,12.8,32.44,13.7,1104,4,0.95,0,0,68.5,74.5,,,122,1048,38,20,20,3.35,3.42,9.32,0.7,0,269
1249637,0.87,0.836,225,12.7,12.2,32.07,13.6,1113,4,0.95,0,0,68,74.5,,,122,1048,38,20,20,3.26,3.28,9.32,0.7,0,269
1249719,0.87,0.87,225,12.7,12.7,33.92,13.6,1082,4,0.95,0,0,68.5,74.5,,,122,1048,38,20,20,3.31,3.44,9.32,0.7,0,269
1249797,0.87,0.87,223,12.7,12.7,33.55,13.6,1106,4,0.952,0,0,68,73.5,,,122,1048,38,20,20,3.46,3.41,9.32,0.7,0,269
1249871,0.877,0.863,223,12.8,12.6,31.7,13.7,1123,4,0.95,0,0,68,74.5,,,122,1048,38,20,20,3.23,3.28,9.32,0.7,0,269
1249949,0.877,0.89,223,12.8,13,33.92,13.6,1080,4,0.95,0,0,67.5,74.5,,,122,1048,38,20,20,3.45,3.46,8.7,0.7,0,269
1250031,0.87,0.884,223,12.7,12.9,34.28,13.7,1093,4,0.95,0,0,67.5,73.5,,,122,1048,38,20,20,3.48,3.36,8.7,0.68,0,269
1250108,0.877,0.856,223,12.8,12.5,32.44,13.7,1100,4,0.95,0,0,68.5,74.5,,,122,1048,38,20,20,3.34,3.33,8.7,0.7,0,269
1250198,0.87,0.87,223,12.7,12.7,33.18,13.7,1101,4,0.95,0,0,68,74,,,122,1048,38,20,20,3.4,3.42,8.08,0.7,0,269
1250289,0.877,0.863,223,12.8,12.6,31.33,13.7,1139,4,0.952,0,0,68,74,,,122,1048,38,20,20,3.2,3.23,8.08,0.7,0,269
1250371,0.87,0.842,223,12.7,12.3,32.07,13.7,1139,4,0.952,0,0,69,75.5,,,122,1048,38,20,20,3.22,3.29,8.08,0.7,0,269
1250469,0.856,0.836,223,12.5,12.2,31.7,13.7,1131,4,0.952,0,0,68,74.5,,,122,1048,38,20,20,3.27,3.28,7.46,0.7,0,269
1250551,0.863,0.829,223,12.6,12.1,31.7,13.7,1138,4,0.952,0,0,68,75,,,122,1048,38,20,20,3.23,3.27,7.46,0.7,0,269
1250629,0.856,0.822,223,12.5,12,32.07,13.8,1121,4,0.952,0,0,68,74.5,,,122,1048,38,20,20,3.24,3.23,6.84,0.68,0,269
1250710,0.856,0.822,223,12.5,12,32.07,13.8,1109,4,0.95,0,0,68.5,74.5,,,122,1048,38,20,20,3.27,3.27,6.84,0.7,0,269
1250788,0.849,0.822,223,12.4,12,32.44,13.8,1102,4,0.95,0,0,68.5,74.5,,,122,1048,38,20,20,3.27,3.32,6.84,0.7,0,269
1250878,0.849,0.815,223,12.4,11.9,32.44,13.8,1093,4,0.95,0,0,68.5,74.5,,,123.8,1048,38,20,20,3.33,3.32,6.21,0.7,0,269
1250969,0.849,0.815,223,12.4,11.9,33.18,13.7,1072,4,0.95,0,0,68,74,,,123.8,1048,38,20,20,3.37,3.36,6.21,0.7,0,269
1251050,0.863,0.815,223,12.6,11.9,33.18,13.7,1084,4,0.95,0,0,68,74,,,123.8,1048,38,20,20,3.37,3.37,5.59,0.7,0,269
1251128,0.856,0.836,223,12.5,12.2,32.81,13.7,1097,4,0.95,0,0,68,74,,,123.8,1048,38,20,20,3.34,3.33,5.59,0.7,0,269
1251210,0.856,0.829,223,12.5,12.1,32.81,13.7,1095,4,0.95,0,0,68,74,,,123.8,1048,38,20,20,3.33,3.31,4.97,0.7,0,269
1251300,0.856,0.822,223,12.5,12,32.44,13.7,1097,4,0.95,0,0,68.5,74.5,,,123.8,1048,38,20,20,3.31,3.32,4.97,0.7,0,269
1251378,0.856,0.87,223,12.5,12.7,33.92,13.7,1081,4,0.95,0,0,68,74.5,,,123.8,1048,38,20,20,3.46,3.46,4.35,0.68,0,269
1251460,0.856,0.877,223,12.5,12.8,32.44,13.7,1089,4,0.95,0,0,68,74,,,123.8,1048,38,20,20,3.46,3.38,4.35,0.7,0,269
1251539,0.87,0.836,223,12.7,12.2,32.07,13.7,1105,4,0.95,0,0,68.5,74.5,,,123.8,1048,38,20,20,3.29,3.32,3.73,0.7,0,269
1251621,0.863,0.829,225,12.6,12.1,32.44,13.7,1090,4,0.95,0,0,68.5,74.5,,,123.8,1048,38,20,20,3.32,3.31,3.73,0.7,0,269
